Country Code,Year,Variable,Value
AZE,2016,Reserves_Hydrocarbons,8.318744791294286
AZE,2017,Production_Hydrocarbons,782.9168996394693
AZE,2017,Reserves_Hydrocarbons,8.318744791294286
AZE,2018,Production_Hydrocarbons,784.8415651040469
AZE,2018,Reserves_Hydrocarbons,9.094893158488585
AZE,2019,Production_Hydrocarbons,763.6768441894283
AZE,2019,Reserves_Hydrocarbons,9.503652799169284
BGD,1995,Production_Hydrocarbons,0.2427240312099456
BGD,1995,Reserves_Hydrocarbons,0.2652
BGD,1996,Production_Hydrocarbons,0.2605127990245819
BGD,1996,Reserves_Hydrocarbons,0.2925
BGD,1997,Production_Hydrocarbons,0.2560778558254242
BGD,1997,Reserves_Hydrocarbons,0.289575
BGD,1998,Production_Hydrocarbons,0.2767120599746704
BGD,1998,Reserves_Hydrocarbons,0.289575
BGD,1999,Production_Hydrocarbons,0.3016928732395172
BGD,1999,Reserves_Hydrocarbons,0.314925
BGD,2000,Production_Hydrocarbons,0.3260948061943054
BGD,2000,Reserves_Hydrocarbons,0.29835
BGD,2001,Production_Hydrocarbons,0.3651555180549621
BGD,2001,Reserves_Hydrocarbons,0.3315
BGD,2002,Production_Hydrocarbons,0.384160966
BGD,2002,Reserves_Hydrocarbons,0.3315
BGD,2003,Production_Hydrocarbons,0.4132234752178192
BGD,2003,Reserves_Hydrocarbons,0.422175
BGD,2004,Production_Hydrocarbons,0.4442483484745025
BGD,2004,Reserves_Hydrocarbons,0.41145
BGD,2005,Production_Hydrocarbons,0.4774808883666992
BGD,2005,Reserves_Hydrocarbons,0.396825
BGD,2006,Production_Hydrocarbons,0.5170812606811523
BGD,2006,Reserves_Hydrocarbons,0.373425
BGD,2007,Production_Hydrocarbons,0.5521093606948853
BGD,2007,Reserves_Hydrocarbons,0.36465
BGD,2008,Production_Hydrocarbons,0.5895511507987976
BGD,2008,Reserves_Hydrocarbons,0.3354
BGD,2009,Production_Hydrocarbons,0.6748825907707214
BGD,2009,Reserves_Hydrocarbons,0.3549
BGD,2010,Production_Hydrocarbons,0.6931341886520386
BGD,2010,Reserves_Hydrocarbons,0.3451499999999999
BGD,2011,Production_Hydrocarbons,0.7049573659896851
BGD,2011,Reserves_Hydrocarbons,0.340275
BGD,2012,Production_Hydrocarbons,0.7681060433387756
BGD,2012,Reserves_Hydrocarbons,0.2653759010898187
BGD,2013,Production_Hydrocarbons,0.7903003096580505
BGD,2013,Reserves_Hydrocarbons,0.2437152877221562
BGD,2014,Production_Hydrocarbons,0.8288017511367798
BGD,2014,Reserves_Hydrocarbons,0.2234474032256813
BGD,2015,Production_Hydrocarbons,0.9307462573051452
BGD,2015,Reserves_Hydrocarbons,0.1976756504660437
BGD,2016,Production_Hydrocarbons,0.9522340893745422
BGD,2016,Reserves_Hydrocarbons,0.1778907240047437
BGD,2017,Production_Hydrocarbons,0.9573361873626708
BGD,2017,Reserves_Hydrocarbons,0.1623624784652062
BGD,2018,Production_Hydrocarbons,0.9569437503814696
BGD,2018,Reserves_Hydrocarbons,0.1204214433157312
BGD,2019,Production_Hydrocarbons,0.9102396368980408
BGD,2019,Reserves_Hydrocarbons,0.1102272675879375
BGR,1995,Production_Hydrocarbons,0.2213466465473175
BGR,1996,Production_Hydrocarbons,0.22615017
BGR,1997,Production_Hydrocarbons,0.2098267525434494
BGR,1998,Production_Hydrocarbons,0.2121221274137497
BGR,1999,Production_Hydrocarbons,0.1790265142917633
BGR,2000,Production_Hydrocarbons,0.179813728
BGR,2001,Production_Hydrocarbons,0.1882950514554977
BGR,2002,Production_Hydrocarbons,0.1854041516780853
BGR,2003,Production_Hydrocarbons,0.1944915950298309
BGR,2004,Production_Hydrocarbons,0.1900106817483902
BGR,2005,Production_Hydrocarbons,0.174921915
BGR,2006,Production_Hydrocarbons,0.1803416758775711
BGR,2007,Production_Hydrocarbons,0.2028217017650604
BGR,2008,Production_Hydrocarbons,0.2035301029682159
BGR,2009,Production_Hydrocarbons,0.1928829848766327
BGR,2010,Production_Hydrocarbons,0.2070580720901489
BGR,2011,Production_Hydrocarbons,0.2600374221801758
BGR,2012,Production_Hydrocarbons,0.2349734306335449
BGR,2013,Production_Hydrocarbons,0.2005028426647186
BGR,2014,Production_Hydrocarbons,0.2147251814603805
BGR,2015,Production_Hydrocarbons,0.2456543296575546
BGR,2016,Production_Hydrocarbons,0.2142879217863083
BGR,2017,Production_Hydrocarbons,0.2385939210653305
BGR,2018,Production_Hydrocarbons,0.2141094803810119
BGR,2019,Production_Hydrocarbons,0.1982476115226745
BHR,1995,Production_Hydrocarbons,0.2716395854949951
BHR,1995,Reserves_Hydrocarbons,0.359415394
BHR,1996,Production_Hydrocarbons,0.2797200977802276
BHR,1996,Reserves_Hydrocarbons,0.3471903807966666
BHR,1997,Production_Hydrocarbons,0.3003191649913788
BHR,1997,Reserves_Hydrocarbons,0.3471903807966666
BHR,1998,Production_Hydrocarbons,0.3157684504985809
BHR,1998,Reserves_Hydrocarbons,0.3471903807966666
BHR,1999,Production_Hydrocarbons,0.3267378807067871
BHR,1999,Reserves_Hydrocarbons,0.2885103164366666
BHR,2000,Production_Hydrocarbons,0.3302966654300689
BHR,2000,Reserves_Hydrocarbons,0.2689502949833333
BHR,2001,Production_Hydrocarbons,0.3439456224441528
BHR,2001,Reserves_Hydrocarbons,0.2689502949833333
BHR,2002,Production_Hydrocarbons,0.3563804030418396
BHR,2002,Reserves_Hydrocarbons,0.2689502949833333
BHR,2003,Production_Hydrocarbons,0.3627862334251404
BHR,2003,Reserves_Hydrocarbons,0.2249402467133333
BHR,2004,Production_Hydrocarbons,0.3337160050868988
BHR,2004,Reserves_Hydrocarbons,0.2200502413499999
BHR,2005,Production_Hydrocarbons,0.3662742674350738
BHR,2005,Reserves_Hydrocarbons,0.2200502413499999
BHR,2006,Production_Hydrocarbons,0.3874754607677459
BHR,2006,Reserves_Hydrocarbons,0.2200502413499999
BHR,2007,Production_Hydrocarbons,0.4031505584716797
BHR,2007,Reserves_Hydrocarbons,0.2078252279416667
BHR,2008,Production_Hydrocarbons,0.4326328039169311
BHR,2008,Reserves_Hydrocarbons,0.2200502413499999
BHR,2009,Production_Hydrocarbons,0.436806172
BHR,2009,Reserves_Hydrocarbons,0.2200502413499999
BHR,2010,Production_Hydrocarbons,0.4474316239356994
BHR,2010,Reserves_Hydrocarbons,0.2079985899899999
BHR,2011,Production_Hydrocarbons,0.45446685
BHR,2011,Reserves_Hydrocarbons,0.2079985899899999
BHR,2012,Production_Hydrocarbons,0.4698667526245117
BHR,2012,Reserves_Hydrocarbons,0.189356192
BHR,2013,Production_Hydrocarbons,0.5024818778038025
BHR,2013,Reserves_Hydrocarbons,0.180988914
BHR,2014,Production_Hydrocarbons,0.5290749073028564
BHR,2014,Reserves_Hydrocarbons,0.1722008445018974
BHR,2015,Production_Hydrocarbons,0.5250364542007446
BHR,2015,Reserves_Hydrocarbons,0.1634613279576282
BHR,2016,Production_Hydrocarbons,0.5198893547058105
BHR,2016,Reserves_Hydrocarbons,0.1737899238026249
BHR,2017,Production_Hydrocarbons,0.5207876563072205
BHR,2017,Reserves_Hydrocarbons,0.182469534
BHR,2018,Production_Hydrocarbons,0.5273084044456482
BHR,2018,Reserves_Hydrocarbons,0.182926851
BHR,2019,Production_Hydrocarbons,0.5855746865272522
BHR,2019,Reserves_Hydrocarbons,0.077313496
BOL,1995,Production_Hydrocarbons,0.1095612123608589
BOL,1995,Reserves_Hydrocarbons,0.1057639999999999
BOL,1996,Production_Hydrocarbons,0.110639215
