Year,Country Code,Value,Variable
1981,TLS,,"Gross domestic product per capita, constant prices"
1982,TLS,,"Gross domestic product per capita, constant prices"
1983,TLS,,"Gross domestic product per capita, constant prices"
1984,TLS,,"Gross domestic product per capita, constant prices"
1985,TLS,,"Gross domestic product per capita, constant prices"
1986,TLS,,"Gross domestic product per capita, constant prices"
1987,TLS,,"Gross domestic product per capita, constant prices"
1988,TLS,,"Gross domestic product per capita, constant prices"
1989,TLS,,"Gross domestic product per capita, constant prices"
1990,TLS,,"Gross domestic product per capita, constant prices"
1991,TLS,,"Gross domestic product per capita, constant prices"
1992,TLS,,"Gross domestic product per capita, constant prices"
1993,TLS,,"Gross domestic product per capita, constant prices"
1994,TLS,,"Gross domestic product per capita, constant prices"
1995,TLS,,"Gross domestic product per capita, constant prices"
1996,TLS,,"Gross domestic product per capita, constant prices"
1997,TLS,,"Gross domestic product per capita, constant prices"
1998,TLS,,"Gross domestic product per capita, constant prices"
1999,TLS,,"Gross domestic product per capita, constant prices"
2000,TLS,2361.352,"Gross domestic product per capita, constant prices"
2001,TLS,2707.259,"Gross domestic product per capita, constant prices"
2002,TLS,2479.994,"Gross domestic product per capita, constant prices"
2003,TLS,2381.185,"Gross domestic product per capita, constant prices"
2004,TLS,2346.612,"Gross domestic product per capita, constant prices"
2005,TLS,2362.958,"Gross domestic product per capita, constant prices"
2006,TLS,2207.088,"Gross domestic product per capita, constant prices"
2007,TLS,2372.859,"Gross domestic product per capita, constant prices"
2008,TLS,2580.464,"Gross domestic product per capita, constant prices"
2009,TLS,2780.334,"Gross domestic product per capita, constant prices"
2010,TLS,2977.716,"Gross domestic product per capita, constant prices"
2011,TLS,3086.452,"Gross domestic product per capita, constant prices"
2012,TLS,3164.232,"Gross domestic product per capita, constant prices"
2013,TLS,3192.247,"Gross domestic product per capita, constant prices"
2014,TLS,3269.725,"Gross domestic product per capita, constant prices"
2015,TLS,3295.006,"Gross domestic product per capita, constant prices"
2016,TLS,3353.79,"Gross domestic product per capita, constant prices"
2017,TLS,3201.589,"Gross domestic product per capita, constant prices"
2018,TLS,3132.184,"Gross domestic product per capita, constant prices"
2019,TLS,3689.439,"Gross domestic product per capita, constant prices"
2020,TLS,4951.541,"Gross domestic product per capita, constant prices"
2021,TLS,5133.224,"Gross domestic product per capita, constant prices"
2022,TLS,4013.194,"Gross domestic product per capita, constant prices"
2023,TLS,3313.221,"Gross domestic product per capita, constant prices"
2024,TLS,3008.314,"Gross domestic product per capita, constant prices"
2025,TLS,3060.532,"Gross domestic product per capita, constant prices"
2026,TLS,3111.251,"Gross domestic product per capita, constant prices"
2027,TLS,3161.424,"Gross domestic product per capita, constant prices"
2028,TLS,3213.052,"Gross domestic product per capita, constant prices"
2029,TLS,3268.818,"Gross domestic product per capita, constant prices"
1980,TGO,2293.713,"Gross domestic product per capita, constant prices"
1981,TGO,2143.444,"Gross domestic product per capita, constant prices"
1982,TGO,1991.028,"Gross domestic product per capita, constant prices"
1983,TGO,1825.98,"Gross domestic product per capita, constant prices"
1984,TGO,1870.197,"Gross domestic product per capita, constant prices"
1985,TGO,1879.101,"Gross domestic product per capita, constant prices"
1986,TGO,1882.336,"Gross domestic product per capita, constant prices"
1987,TGO,1780.922,"Gross domestic product per capita, constant prices"
1988,TGO,1902.984,"Gross domestic product per capita, constant prices"
1989,TGO,1922.983,"Gross domestic product per capita, constant prices"
1990,TGO,1977.39,"Gross domestic product per capita, constant prices"
1991,TGO,1909.424,"Gross domestic product per capita, constant prices"
1992,TGO,1795.983,"Gross domestic product per capita, constant prices"
1993,TGO,1513.15,"Gross domestic product per capita, constant prices"
1994,TGO,1717.936,"Gross domestic product per capita, constant prices"
1995,TGO,1966.391,"Gross domestic product per capita, constant prices"
1996,TGO,1819.559,"Gross domestic product per capita, constant prices"
1997,TGO,1828.44,"Gross domestic product per capita, constant prices"
1998,TGO,1735.758,"Gross domestic product per capita, constant prices"
1999,TGO,1728.789,"Gross domestic product per capita, constant prices"
2000,TGO,1664.128,"Gross domestic product per capita, constant prices"
2001,TGO,1632.975,"Gross domestic product per capita, constant prices"
2002,TGO,1651.822,"Gross domestic product per capita, constant prices"
2003,TGO,1717.473,"Gross domestic product per capita, constant prices"
2004,TGO,1656.572,"Gross domestic product per capita, constant prices"
2005,TGO,1538.737,"Gross domestic product per capita, constant prices"
2006,TGO,1535.781,"Gross domestic product per capita, constant prices"
2007,TGO,1510.402,"Gross domestic product per capita, constant prices"
2008,TGO,1527.178,"Gross domestic product per capita, constant prices"
2009,TGO,1566.134,"Gross domestic product per capita, constant prices"
2010,TGO,1614.122,"Gross domestic product per capita, constant prices"
2011,TGO,1663.363,"Gross domestic product per capita, constant prices"
2012,TGO,1722.77,"Gross domestic product per capita, constant prices"
2013,TGO,1777.034,"Gross domestic product per capita, constant prices"
2014,TGO,1830.224,"Gross domestic product per capita, constant prices"
2015,TGO,1882.557,"Gross domestic product per capita, constant prices"
2016,TGO,1941.628,"Gross domestic product per capita, constant prices"
2017,TGO,1970.215,"Gross domestic product per capita, constant prices"
2018,TGO,2014.942,"Gross domestic product per capita, constant prices"
2019,TGO,2063.759,"Gross domestic product per capita, constant prices"
2020,TGO,2054.809,"Gross domestic product per capita, constant prices"
2021,TGO,2126.459,"Gross domestic product per capita, constant prices"
2022,TGO,2196.855,"Gross domestic product per capita, constant prices"
2023,TGO,2260.774,"Gross domestic product per capita, constant prices"
2024,TGO,2324.345,"Gross domestic product per capita, constant prices"
2025,TGO,2389.703,"Gross domestic product per capita, constant prices"
2026,TGO,2461.566,"Gross domestic product per capita, constant prices"
2027,TGO,2535.59,"Gross domestic product per capita, constant prices"
2028,TGO,2611.84,"Gross domestic product per capita, constant prices"
2029,TGO,2690.383,"Gross domestic product per capita, constant prices"
1980,TON,1836.673,"Gross domestic product per capita, constant prices"
1981,TON,2082.55,"Gross domestic product per capita, constant prices"
1982,TON,2336.555,"Gross domestic product per capita, constant prices"
1983,TON,2445.915,"Gross domestic product per capita, constant prices"
1984,TON,3487.658,"Gross domestic product per capita, constant prices"
1985,TON,3702.351,"Gross domestic product per capita, constant prices"
1986,TON,4049.471,"Gross domestic product per capita, constant prices"
1987,TON,4107.575,"Gross domestic product per capita, constant prices"
1988,TON,3944.079,"Gross domestic product per capita, constant prices"
1989,TON,3967.63,"Gross domestic product per capita, constant prices"
1990,TON,4133.462,"Gross domestic product per capita, constant prices"
1991,TON,4351.186,"Gross domestic product per capita, constant prices"
1992,TON,4165.049,"Gross domestic product per capita, constant prices"
1993,TON,4141.716,"Gross domestic product per capita, constant prices"
1994,TON,4235.202,"Gross domestic product per capita, constant prices"
1995,TON,4555.791,"Gross domestic product per capita, constant prices"
1996,TON,4544.682,"Gross domestic product per capita, constant prices"
1997,TON,4508.257,"Gross domestic product per capita, constant prices"
1998,TON,4593.262,"Gross domestic product per capita, constant prices"
1999,TON,4679.409,"Gross domestic product per capita, constant prices"
2000,TON,4835.675,"Gross domestic product per capita, constant prices"
2001,TON,4886.112,"Gross domestic product per capita, constant prices"
2002,TON,5084.778,"Gross domestic product per capita, constant prices"
2003,TON,5066.716,"Gross domestic product per capita, constant prices"
2004,TON,4950.773,"Gross domestic product per capita, constant prices"
2005,TON,4899.729,"Gross domestic product per capita, constant prices"
2006,TON,4764.395,"Gross domestic product per capita, constant prices"
2007,TON,4633.824,"Gross domestic product per capita, constant prices"
2008,TON,4842.0,"Gross domestic product per capita, constant prices"
2009,TON,4578.992,"Gross domestic product per capita, constant prices"
2010,TON,4604.482,"Gross domestic product per capita, constant prices"
2011,TON,4906.415,"Gross domestic product per capita, constant prices"
2012,TON,4971.848,"Gross domestic product per capita, constant prices"
2013,TON,5012.758,"Gross domestic product per capita, constant prices"
2014,TON,5140.112,"Gross domestic product per capita, constant prices"
2015,TON,5227.088,"Gross domestic product per capita, constant prices"
2016,TON,5599.352,"Gross domestic product per capita, constant prices"
2017,TON,5790.471,"Gross domestic product per capita, constant prices"
2018,TON,5809.546,"Gross domestic product per capita, constant prices"
2019,TON,5855.74,"Gross domestic product per capita, constant prices"
2020,TON,5889.541,"Gross domestic product per capita, constant prices"
2021,TON,5737.495,"Gross domestic product per capita, constant prices"
2022,TON,5638.983,"Gross domestic product per capita, constant prices"
2023,TON,5797.676,"Gross domestic product per capita, constant prices"
2024,TON,5958.867,"Gross domestic product per capita, constant prices"
2025,TON,6116.166,"Gross domestic product per capita, constant prices"
2026,TON,6220.295,"Gross domestic product per capita, constant prices"
2027,TON,6312.669,"Gross domestic product per capita, constant prices"
2028,TON,6404.373,"Gross domestic product per capita, constant prices"
2029,TON,6497.41,"Gross domestic product per capita, constant prices"
1980,TTO,15324.565,"Gross domestic product per capita, constant prices"
1981,TTO,15775.283,"Gross domestic product per capita, constant prices"
1982,TTO,16110.951,"Gross domestic product per capita, constant prices"
1983,TTO,14222.242,"Gross domestic product per capita, constant prices"
1984,TTO,13206.916,"Gross domestic product per capita, constant prices"
1985,TTO,12498.259,"Gross domestic product per capita, constant prices"
1986,TTO,11954.746,"Gross domestic product per capita, constant prices"
1987,TTO,11302.899,"Gross domestic product per capita, constant prices"
1988,TTO,10773.115,"Gross domestic product per capita, constant prices"
1989,TTO,10607.001,"Gross domestic product per capita, constant prices"
1990,TTO,10694.221,"Gross domestic product per capita, constant prices"
1991,TTO,10955.412,"Gross domestic product per capita, constant prices"
1992,TTO,11987.243,"Gross domestic product per capita, constant prices"
1993,TTO,11840.778,"Gross domestic product per capita, constant prices"
1994,TTO,12205.04,"Gross domestic product per capita, constant prices"
1995,TTO,12622.834,"Gross domestic product per capita, constant prices"
