period,reporterISO,partnerISO,partnerDesc,flowCode,flowDesc,cmdCode,cmdDesc,primaryValue,netWgt,grossWgt,qty,qtyUnitAbbr,trade_flow
2021,CHL,PER,Peru,M,Import,721710,"Iron or non-alloy steel; wire, (not plated or coated), whether or not polished",968219.34,696396.0,0.0,696396.0,kg,import
2021,CHL,PER,Peru,M,Import,760310,Aluminium; powders of non-lamellar structure,37751.978,9475.0,0.0,9475.0,kg,import
2021,CHL,IND,India,M,Import,720270,Ferro-alloys; ferro-molybdenum,17349.999,500.0,0.0,500.0,kg,import
2021,CHL,ROU,Romania,M,Import,721410,"Iron or non-alloy steel; bars and rods, forged, hot-rolled, hot-drawn or hot-extruded, but including those twisted after rolling",520.79,0.0,0.0,0.0,N/A,import
2021,CHL,PRT,Portugal,M,Import,283526,"Phosphates; of calcium n.e.c. in item no. 2835.25, whether or not chemically defined",14584.52,0.0,0.0,0.0,N/A,import
2021,CHL,IND,India,M,Import,282760,Iodides and iodide oxides,18710.0,310.0,0.0,310.0,kg,import
2021,CHL,ESP,Spain,M,Import,721934,"Steel, stainless; flat-rolled, width 600mm or more, cold-rolled, of a thickness of 0.5mm or more but not exceeding 1mm",651575.41,292918.0,0.0,292918.0,kg,import
2021,CHL,ESP,Spain,M,Import,740329,Copper; copper alloys n.e.c. in heading no. 7403 (other than master alloys of heading no. 7405),23507.96,1645.0,0.0,1645.0,kg,import
2021,CHL,MEX,Mexico,M,Import,710700,Base metals clad with silver; not further worked than semi-manufactured,83.42,1.0,0.0,1.0,kg,import
2021,CHL,MEX,Mexico,M,Import,711320,"Jewellery; of base metal clad with precious metal, and parts thereof",870.88,14.7,0.0,14.7,kg,import
2021,CHL,MEX,Mexico,M,Import,741210,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of refined copper",8649.929,434.492,0.0,434.492,kg,import
2021,CHL,MAR,Morocco,M,Import,761699,Aluminium; articles n.e.c. in heading 7616,1147.35,38.934,0.0,38.934,kg,import
2021,CHL,NLD,Netherlands,M,Import,722300,"Steel, stainless; wire",33587.87,25432.0,0.0,25432.0,kg,import
2021,CHL,S19,"Other Asia, nes",M,Import,281121,Carbon dioxide,53648.48,5001.947,0.0,5001.947,kg,import
2021,CHL,PER,Peru,M,Import,281512,Sodium hydroxide (caustic soda); in aqueous solution (soda lye or liquid soda),6139888.38,13320629.0,0.0,13320629.0,kg,import
2021,CHL,PAK,Pakistan,M,Import,741810,"Copper; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",132.05,1.0,0.0,1.0,kg,import
2021,CHL,PHL,Philippines,M,Import,741999,Copper; articles n.e.c. in heading no. 7419,870.98,12.29,0.0,12.29,kg,import
2021,CHL,IRL,Ireland,M,Import,250100,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,924.24,0.0,0.0,0.0,N/A,import
2021,CHL,ISR,Israel,M,Import,251710,"Pebbles, gravel, broken or crushed stone; of a kind commonly used for concrete aggregates, for road metalling or for railway or other ballast, shingle and flint, whether or not heat-treated",15901.39,57782.9,0.0,57782.9,kg,import
2021,CHL,KWT,Kuwait,M,Import,281511,Sodium hydroxide (caustic soda); solid,35201.35,76500.0,0.0,76500.0,kg,import
2021,CHL,S19,"Other Asia, nes",M,Import,760410,"Aluminium; (not alloyed), bars, rods and profiles",22500.109,3066.5,0.0,3066.5,kg,import
2021,CHL,MEX,Mexico,M,Import,284700,Hydrogen peroxide; whether or not solidified with urea,36753.79,11520.005,0.0,11520.005,kg,import
2021,CHL,FIN,Finland,M,Import,722830,"Steel, alloy; bars and rods, hot-rolled, hot-drawn or extruded",156537.83,64965.0,0.0,64965.0,kg,import
2021,CHL,FRA,France,M,Import,281290,Halides and halide oxides of non-metals; excluding chloride,124647.27,8915.12,0.0,8915.12,kg,import
2021,CHL,FRA,France,M,Import,284990,"Carbides; whether or not chemically defined, other than of calcium or silicon",1235.75,10.0,0.0,10.0,kg,import
2021,CHL,GRC,Greece,M,Import,711319,"Jewellery; of precious metal (excluding silver) whether or not plated or clad with precious metal, and parts thereof",243.22,0.08,0.0,0.08,kg,import
2021,CHL,DEU,Germany,M,Import,720840,"Iron or non-alloy steel; (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, with patterns in relief",7287.24,138.015,0.0,138.015,kg,import
2021,CHL,DEU,Germany,M,Import,721049,"Iron or non-alloy steel; flat-rolled, width 600mm or more, (not corrugated), plated or coated with zinc (not electrolytically)",809.67,0.0,0.0,0.0,N/A,import
2021,CHL,DEU,Germany,M,Import,721923,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness of 3mm or more but less than 4.75mm",22904.42,2304.0,0.0,2304.0,kg,import
2021,CHL,DEU,Germany,M,Import,740620,"Copper; powders of lamellar structure, flakes",28224.73,1100.0,0.0,1100.0,kg,import
2021,CHL,DEU,Germany,M,Import,741129,"Copper; tubes and pipes, of copper alloys (other than copper-zinc, copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver))",128934.07,9905.362,0.0,9905.362,kg,import
2021,CHL,HKG,"China, Hong Kong SAR",M,Import,252020,"Plasters; (consisting of calcined gypsum or calcium sulphate), whether or not coloured, with or without small quantities of accelerators or retarders",100.99,4.0,0.0,4.0,kg,import
2021,CHL,HKG,"China, Hong Kong SAR",M,Import,710239,"Diamonds; non-industrial, (other than unworked or simply sawn, cleaved or bruted), but not mounted or set",52506.13,0.005,0.0,26.56,carat,import
2021,CHL,HKG,"China, Hong Kong SAR",M,Import,810199,Tungsten (wolfram); articles n.e.c. in heading no. 8101,4606.13,121.923,0.0,121.923,kg,import
2021,CHL,BEL,Belgium,M,Import,283911,Silicates; sodium metasilicates,31005.62,60000.0,0.0,60000.0,kg,import
2021,CHL,BRA,Brazil,M,Import,721710,"Iron or non-alloy steel; wire, (not plated or coated), whether or not polished",376233.6,294685.05,0.0,294685.05,kg,import
2021,CHL,BRA,Brazil,M,Import,741810,"Copper; table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like",216.55,1.0,0.0,1.0,kg,import
2021,CHL,BRA,Brazil,M,Import,252520,Mica; powder,1651.88,405.5,0.0,405.5,kg,import
2021,CHL,BRA,Brazil,M,Import,261690,Precious metal ores and concentrates; (excluding silver),103.32,11.6,0.0,11.6,kg,import
2021,CHL,BRA,Brazil,M,Import,283990,"Silicates; commercial alkali metal silicates, other than of sodium",323428.55,264523.1,0.0,264523.1,kg,import
2021,CHL,CAN,Canada,M,Import,761699,Aluminium; articles n.e.c. in heading 7616,695072.59,110449.043,0.0,110449.043,kg,import
2021,CHL,CHN,China,M,Import,721190,"Iron or non-alloy steel; flat-rolled, n.e.c. in heading no. 7211, width less than 600mm",2060312.67,1535654.0,0.0,1535654.0,kg,import
2021,CHL,CHN,China,M,Import,740322,Copper; copper-tin base alloys (bronze) unwrought,17189.07,1265.672,0.0,1265.672,kg,import
2021,CHL,CHN,China,M,Import,780420,Lead; powders and flakes,45.22,0.5,0.0,0.5,kg,import
2021,CHL,CHN,China,M,Import,810194,"Tungsten (wolfram); unwrought, including bars and rods obtained simply by sintering",4874.0,605.862,0.0,605.862,kg,import
2021,CHL,CHN,China,M,Import,251990,"Magnesia, fused or dead-burned (sintered); whether or not containing small quantities of other oxides added before sintering, other magnesium oxide, whether or not pure, (not natural magnesium carbonate)",3358787.43,9492276.2,0.0,9492276.2,kg,import
2021,CHL,CHN,China,M,Import,283660,Carbonates; barium carbonate,25645.0,33000.0,0.0,33000.0,kg,import
2021,CHL,CHN,China,M,Import,283911,Silicates; sodium metasilicates,81153.0,148000.0,0.0,148000.0,kg,import
2021,CHL,COL,Colombia,M,Import,280300,Carbon; carbon blacks and other forms of carbon n.e.c.,4860102.38,4796100.0,0.0,4796100.0,kg,import
2021,CHL,AUS,Australia,M,Import,720241,"Ferro-alloys; ferro-chromium, containing by weight more than 4% of carbon",74333.15,14000.0,0.0,14000.0,kg,import
2021,CHL,ARG,Argentina,M,Import,280610,Hydrogen chloride (hydrochloric acid),7749.56,1601.66,0.0,1601.66,kg,import
2021,CHL,ARG,Argentina,M,Import,310590,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",193226.2,107009.3,0.0,107009.3,kg,import
2021,CHL,ARG,Argentina,M,Import,741300,"Copper; stranded wire, cables, plaited bands and the like, not electrically insulated",12987.07,317.23,0.0,317.23,kg,import
2021,CHL,BEL,Belgium,M,Import,310210,"Fertilizers, mineral or chemical; nitrogenous, urea, whether or not in aqueous solution",1216.65,500.0,0.0,500.0,kg,import
2021,CHL,ARG,Argentina,M,Import,761610,"Aluminium; nails, tacks, staples (other than those of heading no. 8305), screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",8884.54,7801.1,0.0,7801.1,kg,import
2021,CHL,AUS,Australia,M,Import,251200,"Siliceous fossil meals (e.g. kieselguhr, tripolite and diatomite) and similar siliceous earths; whether or not calcined, of an apparent specific gravity of 1 or less",20378.13,408.0,0.0,408.0,kg,import
2021,CHL,USA,USA,M,Import,710420,"Stones; precious or semi-precious, synthetic or reconstructed, (not piezo-electric quartz), unworked or simply sawn, roughly shaped, (not strung, mounted or set), temporarily strung for transport convenience",1117.47,2.03,0.0,2.03,kg,import
2021,CHL,USA,USA,M,Import,721320,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, of free-cutting steel",1581.97,30.0,0.0,30.0,kg,import
2021,CHL,USA,USA,M,Import,740822,"Copper; wire, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)",8597.381,79.531,0.0,79.531,kg,import
2021,CHL,USA,USA,M,Import,740829,"Copper; wire, of copper alloys (other than copper-zinc base alloys, copper-nickel base alloys or copper-nickel-zinc base alloys)",56155.07,1506.265,0.0,1506.265,kg,import
2021,CHL,USA,USA,M,Import,252330,"Cement; aluminous (ciment fondu), whether or not coloured or in the form of clinkers",3480.74,1286.11,0.0,1286.11,kg,import
2021,CHL,URY,Uruguay,M,Import,810890,"Titanium; other than unwrought, n.e.c. in heading no. 8108",1555.58,1.0,0.0,1.0,kg,import
2021,CHL,USA,USA,M,Import,741820,Copper; sanitary ware and parts thereof,17228.81,196.389,0.0,196.389,kg,import
2021,CHL,USA,USA,M,Import,810490,Magnesium; articles n.e.c. in heading no. 8104,48615.46,2988.297,0.0,2988.297,kg,import
2021,CHL,_X ,"Areas, nes",M,Import,710399,"Stones; precious (other than diamonds) and semi-precious stones, (other than rubies, sapphires and emeralds), worked other than simply sawn or roughly shaped, not strung, mounted or set",3048.24,0.046,0.0,230.0,carat,import
2021,CHL,_X ,"Areas, nes",M,Import,811292,"Gallium, germanium, hafnium, indium, niobium (columbium), rhenium and vanadium; articles thereof, unwrought, including waste and scrap, powders",1131.5,1.512,0.0,1.512,kg,import
2021,CHL,_X ,"Areas, nes",M,Import,310590,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",290.52,24.5,0.0,24.5,kg,import
2021,CHL,ESP,Spain,M,Import,741220,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of copper alloys",246291.29,12622.082,0.0,12622.082,kg,import
2021,CHL,CHE,Switzerland,M,Import,711711,"Jewellery; imitation, cuff links and studs, of base metal, whether or not plated with precious metal",240.83,1.0,0.0,1.0,kg,import
2021,CHL,GBR,United Kingdom,M,Import,250700,Kaolin and other kaolinic clays; whether or not calcined,36354.04,175002.3,0.0,175002.3,kg,import
2021,CHL,TUR,Türkiye,M,Import,722870,"Steel, alloy; angles, shapes and sections",2111.4,1523.32,0.0,1523.32,kg,import
2021,CHL,GBR,United Kingdom,M,Import,711510,"Metal; catalysts in the form of wire cloth or grill, of platinum",17135551.69,250.528,0.0,250.528,kg,import
2021,CHL,GBR,United Kingdom,M,Import,750210,"Nickel; unwrought, not alloyed",368265.0,19000.0,0.0,19000.0,kg,import
2021,CHL,POL,Poland,M,Import,283620,Carbonates; disodium carbonate,111684.64,375800.0,0.0,375800.0,kg,import
2021,CHL,PER,Peru,M,Import,722990,"Steel, alloy; wire, of materials other than silico-manganese steel",4.223,1.0,0.0,1.0,kg,import
2021,CHL,IND,India,M,Import,721913,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, in coils, of a thickness of 3mm or more but less than 4.75mm",8945.09,3637.0,0.0,3637.0,kg,import
2021,CHL,IND,India,M,Import,722219,"Steel, stainless; bars and rods, hot-rolled, hot-drawn or extruded, other than of circular cross-section",53949.23,17093.0,0.0,17093.0,kg,import
2021,CHL,IND,India,M,Import,740321,Copper; copper-zinc base alloys (brass) unwrought,456.78,21.6,0.0,21.6,kg,import
2021,CHL,SGP,Singapore,M,Import,722300,"Steel, stainless; wire",16.97,0.1,0.0,0.1,kg,import
2021,CHL,IND,India,M,Import,251520,"Ecaussine and other calcareous monumental or building stone; alabaster, having a specific gravity of 2.5 or more",8844.0,25000.0,0.0,25000.0,kg,import
2021,CHL,ESP,Spain,M,Import,710239,"Diamonds; non-industrial, (other than unworked or simply sawn, cleaved or bruted), but not mounted or set",52239.72,0.031,0.0,154.4,carat,import
2021,CHL,ESP,Spain,M,Import,252330,"Cement; aluminous (ciment fondu), whether or not coloured or in the form of clinkers",123338.7,200426.5,0.0,200426.5,kg,import
2021,CHL,MEX,Mexico,M,Import,250510,"Sands; natural, silica and quartz sands, whether or not coloured",71528.68,210611.6,0.0,210611.6,kg,import
2021,CHL,MEX,Mexico,M,Import,252321,"Cement; portland, white, whether or not artificially coloured",686659.65,4708817.707,0.0,4708817.707,kg,import
2021,CHL,MEX,Mexico,M,Import,280429,"Gases, rare; other than argon",10027.78,134.947,0.0,324.0,m³,import
2021,CHL,MEX,Mexico,M,Import,284170,Salts; molybdates,9986.94,57.5,0.0,57.5,kg,import
2021,CHL,MEX,Mexico,M,Import,711719,"Jewellery; imitation, (excluding cuff links and studs), of base metal, whether or not plated with precious metal",51524.86,584.222,0.0,584.222,kg,import
2021,CHL,MEX,Mexico,M,Import,741533,"Copper; screws, bolts and nuts, threaded",981.12,31.385,0.0,31.385,kg,import
2021,CHL,NLD,Netherlands,M,Import,760900,"Aluminium; tube or pipe fittings (e.g. couplings, elbows, sleeves)",57.2,1.0,0.0,1.0,kg,import
2021,CHL,PER,Peru,M,Import,282612,Fluorides; of aluminium,52.207,60.0,0.0,60.0,kg,import
2021,CHL,PER,Peru,M,Import,283526,"Phosphates; of calcium n.e.c. in item no. 2835.25, whether or not chemically defined",15275.23,25000.0,0.0,25000.0,kg,import
2021,CHL,PAK,Pakistan,M,Import,761699,Aluminium; articles n.e.c. in heading 7616,1289.06,55.602,0.0,55.602,kg,import
2021,CHL,ITA,Italy,M,Import,250810,"Clays (excluding expanded clays of heading no. 6806); bentonite, whether or not calcined",21261.95,11120.0,0.0,11120.0,kg,import
2021,CHL,ITA,Italy,M,Import,280490,Selenium,144018.0,6540.0,0.0,6540.0,kg,import
2021,CHL,IRL,Ireland,M,Import,710510,"Stones; precious and semi-precious, dust and powder, of diamonds",14612.67,19.052,0.0,95933.067,carat,import
2021,CHL,ITA,Italy,M,Import,750400,Nickel; powders and flakes,8351.51,40.6,0.0,40.6,kg,import
2021,CHL,ISR,Israel,M,Import,284440,"Radioactive elements, isotopes, compounds, n.e.c. in heading no. 2844 alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues",71979.806,89.168,0.0,89.168,kg,import
2021,CHL,LTU,Lithuania,M,Import,711620,"Stones; precious or semi-precious stones (natural, synthetic or reconstructed) articles of",5273.25,22.82,0.0,22.82,kg,import
2021,CHL,COL,Colombia,M,Import,310290,"Fertilizers, mineral or chemical; nitrogenous, other kinds including mixtures not specified in the foregoing subheadings",192.46,19.6,0.0,19.6,kg,import
2021,CHL,FIN,Finland,M,Import,761090,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts of structures, n.e.c. in heading no. 7610, plates, rods, profiles, tubes and the like",768840.95,36411.0,0.0,36411.0,kg,import
2021,CHL,DEU,Germany,M,Import,250100,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,388802.137,1075342.762,0.0,1075342.762,kg,import
2021,CHL,DEU,Germany,M,Import,282735,Chlorides; of nickel,643.43,4.023,0.0,4.023,kg,import
2021,CHL,DEU,Germany,M,Import,711620,"Stones; precious or semi-precious stones (natural, synthetic or reconstructed) articles of",2375.66,4.069,0.0,4.069,kg,import
2021,CHL,DEU,Germany,M,Import,760310,Aluminium; powders of non-lamellar structure,11926.899,1055.53,0.0,1055.53,kg,import
2021,CHL,HKG,"China, Hong Kong SAR",M,Import,281129,"Inorganic oxygen compounds; of non-metals, n.e.c. in item no. 2811.2",34282.54,3573.23,0.0,3573.23,kg,import
2021,CHL,BEL,Belgium,M,Import,250510,"Sands; natural, silica and quartz sands, whether or not coloured",31339.31,49063.8,0.0,49063.8,kg,import
2021,CHL,BEL,Belgium,M,Import,280429,"Gases, rare; other than argon",113133.02,1522.464,0.0,4925.0,m³,import
2021,CHL,BRA,Brazil,M,Import,720851,"Iron or non-alloy steel; (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness exceeding 10mm",986751.38,858491.0,0.0,858491.0,kg,import
2021,CHL,BRA,Brazil,M,Import,720854,"Iron or non-alloy steel; (not in coils), flat-rolled, of a width 600mm or more, hot-rolled, without patterns in relief, of a thickness of less than 3mm",2417800.72,2046745.0,0.0,2046745.0,kg,import
2021,CHL,BRA,Brazil,M,Import,282749,Chloride oxides and chloride hydroxides; other than of copper,75495.01,137692.0,0.0,137692.0,kg,import
2021,CHL,BRA,Brazil,M,Import,283526,"Phosphates; of calcium n.e.c. in item no. 2835.25, whether or not chemically defined",4856.11,10.515,0.0,10.515,kg,import
2021,CHL,BRA,Brazil,M,Import,310420,"Fertilizers, mineral or chemical; potassic, potassium chloride",123.55,100.0,0.0,100.0,kg,import
2021,CHL,CAN,Canada,M,Import,740811,"Copper; wire, of refined copper, of which the maximum cross-sectional dimension exceeds 6mm",17875.65,1002.0,0.0,1002.0,kg,import
2021,CHL,CHN,China,M,Import,710121,"Pearls; cultured, unworked, whether or not graded (but not strung, mounted or set), temporarily strung for the convenience of transport",1226.48,3.654,0.0,3.654,kg,import
2021,CHL,CHN,China,M,Import,720838,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of 3mm or more but less than 4.75mm",2415639.17,2364892.0,0.0,2364892.0,kg,import
2021,CHL,CHN,China,M,Import,741210,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of refined copper",760482.895,55126.086,0.0,55126.086,kg,import
2021,CHL,CHN,China,M,Import,761490,"Aluminium; stranded wire, cables, plaited bands and the like, (not electrically insulated), other than steel core",8160689.923,2187648.23,0.0,2187648.23,kg,import
2021,CHL,CHN,China,M,Import,281810,Aluminium oxide; artificial corundum,180364.91,150325.0,0.0,150325.0,kg,import
2021,CHL,DNK,Denmark,M,Import,761610,"Aluminium; nails, tacks, staples (other than those of heading no. 8305), screws, bolts, nuts, screw hooks, rivets, cotters, cotter-pins, washers and similar articles",21390.58,5408.38,0.0,5408.38,kg,import
2021,CHL,CRI,Costa Rica,M,Import,740400,Copper; waste and scrap,2822836.66,349681.0,0.0,349681.0,kg,import
2021,CHL,CZE,Czechia,M,Import,250100,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,91536.04,68525.0,0.0,68525.0,kg,import
2021,CHL,AUT,Austria,M,Import,285390,"Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams",913.35,0.942,0.0,0.942,kg,import
2021,CHL,ARG,Argentina,M,Import,761490,"Aluminium; stranded wire, cables, plaited bands and the like, (not electrically insulated), other than steel core",846947.1,127917.0,0.0,127917.0,kg,import
2021,CHL,USA,USA,M,Import,250300,"Sulphur of all kinds; other than sublimed, precipitated and colloidal sulphur",1209674.94,773385.0,0.0,773385.0,kg,import
2021,CHL,_X ,"Areas, nes",M,Import,280540,Mercury,1357.05,3.0,0.0,3.0,kg,import
2021,CHL,_X ,"Areas, nes",M,Import,281000,Oxides of boron; boric acids,434.98,126.555,0.0,126.555,kg,import
2021,CHL,_X ,"Areas, nes",M,Import,284700,Hydrogen peroxide; whether or not solidified with urea,381.17,639.332,0.0,639.332,kg,import
2021,CHL,USA,USA,M,Import,741220,"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves) of copper alloys",219149.47,6241.219,0.0,6241.219,kg,import
2021,CHL,USA,USA,M,Import,760711,"Aluminium; foil, (not backed), rolled (but not further worked), of a thickness not exceeding 0.2mm",163345.98,16698.82,0.0,16698.82,kg,import
2021,CHL,_X ,"Areas, nes",M,Import,741022,"Copper; foil, backed with paper, paperboard, plastics or similar backing material, of a thickness (excluding any backing) not exceeding 0.15mm, of copper alloys",858.48,13.4,0.0,13.4,kg,import
2021,CHL,_X ,"Areas, nes",M,Import,811259,"Thallium and articles thereof; other than unwrought thallium, powders or waste and scrap",33.45,0.1,0.0,0.1,kg,import
2021,CHL,ESP,Spain,M,Import,760720,"Aluminium; foil, backed with paper, paperboard, plastics or similar backing materials, of a thickness (excluding any backing) not exceeding 0.2mm",1134842.83,153123.252,0.0,153123.252,kg,import
2021,CHL,ESP,Spain,M,Import,283919,Silicates; of sodium (excluding sodium metasilicates),135970.52,208800.0,0.0,208800.0,kg,import
2021,CHL,SWE,Sweden,M,Import,720690,Iron or non-alloy steel; primary forms (excluding ingots and iron of heading no. 7203),640.64,2.5,0.0,2.5,kg,import
2021,CHL,GBR,United Kingdom,M,Import,283990,"Silicates; commercial alkali metal silicates, other than of sodium",2133.71,110.37,0.0,110.37,kg,import
2021,CHL,TUR,Türkiye,M,Import,251990,"Magnesia, fused or dead-burned (sintered); whether or not containing small quantities of other oxides added before sintering, other magnesium oxide, whether or not pure, (not natural magnesium carbonate)",2451.0,3000.0,0.0,3000.0,kg,import
2021,CHL,TUR,Türkiye,M,Import,283620,Carbonates; disodium carbonate,10895319.48,44692080.0,0.0,44692080.0,kg,import
2021,CHL,TUR,Türkiye,M,Import,711311,"Jewellery; of silver, whether or not plated or clad with other precious metal, and parts thereof",556056.17,1014.772,0.0,1014.772,kg,import
2021,CHL,TUR,Türkiye,M,Import,711790,"Jewellery; imitation, of other than base metal, whether or not plated with precious metal",77474.85,203.11,0.0,203.11,kg,import
2021,CHL,ARE,United Arab Emirates,M,Import,761699,Aluminium; articles n.e.c. in heading 7616,109.76,0.7,0.0,0.7,kg,import
2021,CHL,GBR,United Kingdom,M,Import,710122,"Pearls; cultured, worked, whether or not graded (but not strung, mounted or set), temporarily strung for the convenience of transport",2975.51,1.0,0.0,1.0,kg,import
2021,CHL,USA,USA,M,Import,720293,Ferro-alloys; ferro-niobium,17664.041,329.65,0.0,329.65,kg,import
2021,CHL,USA,USA,M,Import,721391,"Iron or non-alloy steel; bars and rods, hot-rolled, in irregularly wound coils, n.e.c. in heading no. 7213, of circular cross-section measuring less than 14mm in diameter",111.91,2.0,0.0,2.0,kg,import
2021,CHL,PER,Peru,M,Import,722300,"Steel, stainless; wire",2943.549,812.229,0.0,812.229,kg,import
2021,CHL,IND,India,M,Import,720421,Ferrous waste and scrap; of stainless steel,52775.928,13223.12,0.0,13223.12,kg,import
2021,CHL,ROU,Romania,M,Import,721499,"Iron or non-alloy steel; bars and rods, hot-rolled, hot-drawn or hot-extruded, n.e.c. in heading no. 7214, other than of rectangular cross-section",146819.0,181060.0,0.0,181060.0,kg,import
2021,CHL,RUS,Russian Federation,M,Import,720211,"Ferro-alloys; ferro-manganese, containing by weight more than 2% of carbon",107732.194,56500.0,0.0,56500.0,kg,import
2021,CHL,PRT,Portugal,M,Import,310590,"Fertilizers, mineral or chemical; n.e.c. in heading no. 3105",4448.68,448.0,0.0,448.0,kg,import
2021,CHL,SGP,Singapore,M,Import,282751,Bromides; of sodium or of potassium,744.34,2.115,0.0,2.115,kg,import
2021,CHL,IND,India,M,Import,251690,"Monumental or building stone; n.e.c. in heading no. 2516, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape",467.2,6.4,0.0,6.4,kg,import
2021,CHL,ESP,Spain,M,Import,720839,"Iron or non-alloy steel; in coils, without patterns in relief, flat-rolled, of a width 600mm or more, hot-rolled, of a thickness of less than 3mm",824.8,272.738,0.0,272.738,kg,import
2021,CHL,JPN,Japan,M,Import,711319,"Jewellery; of precious metal (excluding silver) whether or not plated or clad with precious metal, and parts thereof",46863.21,3.719,0.0,3.719,kg,import
2021,CHL,ITA,Italy,M,Import,722699,"Steel, alloy; flat-rolled, width less than 600mm, n.e.c. in item no. 7226.9",12544.39,239.523,0.0,239.523,kg,import
2021,CHL,ITA,Italy,M,Import,722790,"Steel, alloy; bars and rods, hot-rolled, in irregularly wound coils, n.e.c. in heading no. 7227",26601.97,19044.0,0.0,19044.0,kg,import
2021,CHL,ITA,Italy,M,Import,740940,"Copper; plates, sheets and strip, of a thickness exceeding 0.15mm, of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)",1172.25,21.5,0.0,21.5,kg,import
2021,CHL,ISR,Israel,M,Import,282300,Titanium oxides,317.8,0.9,0.0,0.9,kg,import
2021,CHL,LUX,Luxembourg,M,Import,811300,"Cermets; articles thereof, including waste and scrap",7415.27,52.615,0.0,52.615,kg,import
2021,CHL,KOR,Rep. of Korea,M,Import,740710,"Copper; bars, rods and profiles, of refined copper",22773.78,230.0,0.0,230.0,kg,import
2021,CHL,MEX,Mexico,M,Import,285000,"Hydrides, nitrides, azides, silicides and borides, whether or not chemically defined, other than compounds which are also carbides of heading no. 2849",44289.9,66.5,0.0,66.5,kg,import
2021,CHL,MEX,Mexico,M,Import,720510,"Iron or steel, pig iron, spiegeleisen; granules thereof",8940.49,535.0,0.0,535.0,kg,import
2021,CHL,MEX,Mexico,M,Import,721720,"Iron or non-alloy steel; wire, plated or coated with zinc",379826.37,243318.6,0.0,243318.6,kg,import
2021,CHL,NLD,Netherlands,M,Import,280300,Carbon; carbon blacks and other forms of carbon n.e.c.,81219.78,53500.0,0.0,53500.0,kg,import
2021,CHL,PER,Peru,M,Import,283711,Cyanides and cyanide oxides; of sodium,195523.69,66000.0,0.0,66000.0,kg,import
2021,CHL,FRA,France,M,Import,284440,"Radioactive elements, isotopes, compounds, n.e.c. in heading no. 2844 alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues",184161.909,1679.312,0.0,1679.312,kg,import
2021,CHL,FRA,France,M,Import,285390,"Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams",2578.58,75.208,0.0,75.208,kg,import
2021,CHL,FRA,France,M,Import,722240,"Steel, stainless; angles, shapes and sections",4041.04,75.646,0.0,75.646,kg,import
2021,CHL,ETH,Ethiopia,M,Import,261690,Precious metal ores and concentrates; (excluding silver),384.43,1.0,0.0,1.0,kg,import
2021,CHL,GRC,Greece,M,Import,251741,"Stones; of marble, in granules, chippings and powder, whether or not heat-treated",3068177.71,46006144.835,0.0,46006144.835,kg,import
2021,CHL,DEU,Germany,M,Import,721912,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, in coils, of a thickness of 4.75mm or more but not exceeding 10mm",98819.64,16605.2,0.0,16605.2,kg,import
2021,CHL,DEU,Germany,M,Import,721921,"Steel, stainless; flat-rolled, width 600mm or more, hot-rolled, (not in coils), of a thickness exceeding 10mm",9883.299,480.0,0.0,480.0,kg,import
