PERIODO,MES,COD_TIPO_OPERACION,COD_REGION_ORIGEN,COD_VIA_TRANSPORTE,COD_PUERTO_EMBARQUE,COD_PAIS_DESTINO,ITEM_SA,FOB_US_DUSLEG,FOBUS_AJUSTADO_IVV,PESO_BRUTO_KG,CANTIDAD_MERCANCIA,COD_UNIDAD_MEDIDA
2025,10,200,1,1,915,336,26030000,"75048431,65","75048431,65",32244520,32244520,6
2025,10,200,1,1,915,331,26030000,"26637788,77","26637788,77",10503030,10503030,6
2025,10,200,2,1,207,225,28369130,"119421,75","119421,75",12460,12000,6
2025,10,200,2,1,207,225,28369190,"2289497,11","2289497,11",220140,216000,6
2025,10,200,2,1,207,225,28369130,"98791,45","98791,45",10320,10000,6
2025,10,200,2,1,207,225,28369140,"843091,43","843091,43",87636,85000,6
2025,10,200,2,1,207,225,28012000,"2305917,92","2305917,92",33336,32400,6
2025,10,200,2,1,207,225,28252011,"747310,5","747310,5",70712,68512,6
2025,10,200,2,1,207,225,74031100,"119628548,77","121345467,58",11807387,11798011,6
2025,10,200,2,1,207,225,74031100,"7048539,67","7048539,67",699939,699371,6
2025,10,200,2,1,207,225,74031100,"16260757,08","16750143,62",1609235,1607835,6
2025,10,200,2,1,207,225,74031100,"262660596,13","273996926,64",25345108,25325204,6
2025,10,200,2,1,207,225,74031100,"14386098,38","14386098,38",1408624,1407504,6
2025,10,200,2,1,207,332,74031100,"3663035,82","3944731,17",376854,376554,6
2025,10,200,2,1,207,216,74031100,"990500,78","990500,78",100540,100500,6
2025,10,200,2,1,207,216,28012000,"1296927,47","1296927,47",19260,18000,6
2025,10,200,2,1,207,216,74031100,"10194708,95","10686640,6",998806,998078,6
2025,10,200,2,1,207,225,74031100,"20256001,47","20256001,47",2015087,2013487,6
2025,10,200,2,1,207,219,28342100,121897,121897,73878,72000,6
2025,10,200,2,1,207,336,28369130,"32896066,17","32896066,17",3240480,3140000,6
2025,10,200,2,1,207,336,28012000,"32476602,39","32476602,39",472720,456000,6
2025,10,200,2,1,207,336,28369130,"14152309,37","14152309,37",1046745,1020180,6
2025,10,200,2,1,207,336,74031100,"120440665,84","126050116,87",11871118,11861959,6
2025,10,200,2,1,207,336,74031100,"15157188,91","15157188,91",1510924,1509724,6
2025,10,200,2,1,207,336,74031100,"83013781,89","89243654,26",8318420,8312058,6
2025,10,200,2,1,207,336,28369130,"34451057,32","34451057,32",4192911,4076172,6
2025,10,200,2,1,207,336,28369190,"11276027,4","11276027,4",1373120,1344000,6
2025,10,200,2,1,207,336,26131010,"15934179,48","15903682,67",490404,480000,6
2025,10,200,2,1,207,336,26139010,"3206047,41","3206047,41",159287,154689,6
2025,10,200,2,1,207,336,28369130,"8525673,52","8525673,52",984960,960000,6
2025,10,200,2,1,207,336,28369190,"2775774,29","2775774,29",318460,312000,6
2025,10,200,2,1,207,336,74020012,"57877087,93","58420430,14",5511660,5502045,6
2025,10,200,2,1,207,336,74020013,"36496353,81","37555523,42",3468851,3464762,6
2025,10,200,2,1,207,336,74031100,"5014672,77","5319578,44",500826,500239,6
2025,10,200,2,1,207,336,74031100,"999637,55","999637,55",101467,101427,6
2025,10,200,2,1,207,336,74020012,"21581442,38","21581442,38",2001000,1997283,6
2025,10,200,2,1,207,336,74020013,"10479735,99","12023447,64",1014600,1013400,6
2025,10,200,2,1,207,336,28369130,"21114336,9","21114336,9",2593920,2520000,6
2025,10,200,2,1,207,336,28369190,"10369775,97","10369775,97",1275040,1248000,6
2025,10,200,2,1,207,333,28369130,"809212,54","809212,54",82600,80000,6
2025,10,200,2,1,207,333,28369140,"2292372,96","2292372,96",391780,380000,6
2025,10,200,2,1,207,333,26131010,"27792509,57","27792509,57",858284,840000,6
2025,10,200,2,1,207,333,26139010,"8914906,39","8914906,39",391045,375055,6
2025,10,200,2,1,207,333,28252011,"18505741,72","18505741,72",2207782,2143473,6
2025,10,200,2,1,207,333,28342100,"497635,79","497635,79",545447,531000,6
2025,10,200,2,1,207,333,28369130,"4556846,47","4556846,47",523388,510102,6
2025,10,200,2,1,207,333,28369190,"9610576,15","9610576,15",1225760,1200000,6
2025,10,200,2,1,207,333,74031100,"45913197,85","48721637,87",4623317,4619675,6
2025,10,200,2,1,207,333,26131010,"18088816,62","18088816,62",582825,570000,6
2025,10,200,2,1,207,333,74031100,"14840111,9","16135068,92",1504034,1502778,6
2025,10,200,2,1,207,333,28369130,"35646693,86","35646693,86",4310250,4200840,6
2025,10,200,2,1,207,333,74031100,"4863970,04","5407416,24",500916,500552,6
2025,10,200,2,1,207,331,28369130,"9081858,05","9081858,05",866880,840000,6
2025,10,200,2,1,207,331,26131010,"2562233,32","2562233,32",84256,80000,6
2025,10,200,2,1,207,331,28369130,"1325862,22","1325862,22",148070,144024,6
2025,10,200,2,1,207,331,26131010,"4535223,44","4535223,44",146176,140000,6
2025,10,200,2,1,207,331,28369130,"172434,63","172434,63",20520,20000,6
2025,10,200,2,1,207,331,26131010,"1302324,39","1302324,39",40900,40000,6
2025,10,200,2,1,207,331,28369190,"516146,6","516146,6",61380,60000,6
2025,10,200,2,1,207,331,28252011,"4120182,61","4120182,61",315180,306000,6
2025,10,200,2,1,207,330,74031100,"2797116,55","2797116,55",301791,301671,6
2025,10,200,2,1,207,330,74031100,"10880089,65","11633843,65",1101343,1100437,6
2025,10,200,2,1,207,330,74031100,"10579730,98","11007707,5",1050973,1050143,6
2025,10,200,2,1,207,317,26131010,"3270342,13","3270342,13",102140,100000,6
2025,10,200,2,1,207,317,28012000,"12049609,61","12049609,61",174160,168000,6
2025,10,200,2,1,207,317,28252011,"775599,87","775599,87",92700,90000,6
2025,10,200,2,1,207,336,28369190,"3678410,73","3678410,73",441360,432000,6
2025,10,200,2,1,207,315,28342100,"23980,94","23980,94",24626,24000,6
2025,10,200,2,1,207,319,74031100,"7971537,14","8398369,61",796683,796017,6
2025,10,200,2,1,207,325,28369130,"80964,76","80964,76",10260,10000,6
2025,10,200,2,1,207,325,74031100,"1571738,57","1571738,57",150879,150759,6
2025,10,200,2,1,207,328,28369130,"1807212,38","1807212,38",205230,200020,6
2025,10,200,2,1,207,504,74031100,"2143108,26","2143108,26",301877,301637,6
2025,10,200,2,1,207,505,74031100,"21981998,33","21981998,33",2520263,2518263,6
2025,10,200,2,1,207,505,74031100,"101208266,06","107735317,21",10010895,10002779,6
2025,10,200,2,1,207,517,74031100,"29699348,67","32565514,53",3003899,3001665,6
2025,10,200,2,1,207,563,28369130,"1065989,94","1065989,94",108420,105000,6
2025,10,200,2,1,207,563,28369140,"399729,57","399729,57",41280,40000,6
2025,10,200,2,1,207,514,28012000,"6239918,32","6239918,32",99520,96000,6
2025,10,200,2,1,207,514,28252011,"854005,62","854005,62",103000,100000,6
2025,10,200,2,1,207,514,28369190,"1275412,3","1275412,3",149520,144000,6
2025,10,200,2,1,207,515,74031100,"1647603,82","1647603,82",165214,165068,6
2025,10,200,2,1,207,515,26131010,"6537009,39","6537009,39",204830,200000,6
2025,10,200,2,1,207,515,28012000,"11696776,45","11696776,45",185760,180000,6
2025,10,200,2,1,207,515,74031100,"32910692,36","34497413,29",3295431,3292757,6
2025,10,200,2,1,207,515,74031100,"478775,93","478775,93",49469,49425,6
2025,10,200,2,1,207,511,74031100,"20173691,64","21488893,66",2005809,2004185,6
2025,10,200,2,1,207,513,28012000,"15194976,17","15194976,17",240760,234000,6
2025,10,200,2,1,207,528,26131010,"676382,29","676382,29",20428,20000,6
2025,10,200,2,1,207,406,28342100,27612,27612,24600,24000,6
2025,10,200,2,1,821,336,26030000,"147657798,65","147657798,65",44049400,44049400,6
2025,10,200,2,1,821,563,26030000,"36962855,92","36962855,92",11499900,11499900,6
2025,10,200,2,1,827,336,26030000,"75840069,36","75840069,36",31062390,31062390,6
2025,10,200,2,1,827,336,26030000,"28567158,39","28567158,39",10950020,10950020,6
2025,10,200,2,1,827,517,26030000,"34985921,25","34985921,25",16302980,16302980,6
2025,10,200,2,1,903,226,74020013,"152111810,77","152111810,77",14020678,14015510,6
2025,10,200,2,1,903,216,26139010,"1250617,23","1235091,26",53344,52546,6
2025,10,200,2,1,903,225,74031100,"30546883,61","30546883,61",3019005,3016605,6
2025,10,200,2,1,903,219,74031100,"1993346,81","1993346,81",201671,201511,6
2025,10,200,2,1,903,220,26131010,"1308837,18","1308837,18",40856,40000,6
2025,10,200,2,1,903,220,28342100,"58505,58","58505,58",48120,48000,6
2025,10,200,2,1,903,220,74031100,"30324089,59","30324089,59",2852381,2849979,6
2025,10,200,2,1,903,220,26131010,"6514338,71","6514338,71",204500,200000,6
2025,10,200,2,1,903,220,74031100,"9512125,93","9512125,93",904442,903722,6
2025,10,200,2,1,903,220,74031100,"2261181,85","2416798,84",225236,225054,6
2025,10,200,2,1,903,220,74031100,"11134985,73","11134985,73",1059245,1058381,6
2025,10,200,2,1,903,220,28342100,31793,31793,24626,24000,6
2025,10,200,2,1,903,220,74031100,"27422718,27","27422718,27",2638420,2636340,6
2025,10,200,2,1,903,220,74031100,"2108962,86","2108962,86",200527,200367,6
2025,10,200,2,1,903,336,26030000,"22174041,94","22174041,94",9910190,9910190,6
2025,10,200,2,1,903,336,26030000,"101109538,59","101109538,59",42984640,42984640,6
2025,10,200,2,1,903,317,74020013,"57589134,25","57589134,25",5504380,5502196,6
2025,10,200,2,1,903,504,74031100,"4964234,76","4964234,76",500783,500359,6
2025,10,200,2,1,903,517,74031100,"1931425,84","1931425,84",198016,197848,6
2025,10,200,2,1,903,517,74031100,"1935493,3","1935493,3",198814,198646,6
2025,10,200,2,1,903,563,74031100,"1933318,55","1933318,55",197216,197048,6
2025,10,200,2,1,903,511,74031100,"7527313,58","7527313,58",761269,760669,6
2025,10,200,2,1,908,220,74031100,"9168917,01","9168917,01",906602,905830,6
2025,10,200,2,1,908,336,28369130,"7535038,1","7535038,1",743040,720000,6
2025,10,200,2,1,908,336,74031100,"5638276,74","5638276,74",577930,577456,6
2025,10,200,2,1,908,336,74031100,"2726929,81","2726929,81",276841,276621,6
2025,10,200,2,1,908,336,26139010,"1313194,14","1313194,14",53463,52665,6
2025,10,200,2,1,908,336,26030000,8508159,8508159,2926095,2926095,6
2025,10,200,2,1,908,333,28369130,"1433520,02","1433520,02",82560,80000,6
2025,10,200,2,1,908,333,74031100,"12944787,98","12944787,98",1312017,1310939,6
2025,10,200,2,1,908,504,74031100,"4941336,2","4941336,2",503151,502751,6
2025,10,200,2,1,908,330,74031100,"1013714,96","1013714,96",101162,101076,6
2025,10,200,2,1,908,319,26139010,"3993075,79","3993075,79",160432,158038,6
2025,10,200,2,1,908,319,74031100,"12050989,1","12050989,1",1203923,1202905,6
2025,10,200,2,1,915,336,26030000,"143550096,75","143550096,75",66242970,66242970,6
2025,10,200,2,1,915,336,26030000,"32560643,95","32560643,95",11841040,11841040,6
2025,10,200,2,1,915,333,26030000,"21909145,56","21909145,56",10010730,10010730,6
2025,10,200,2,1,915,317,26030000,"41667629,28","41667629,28",10895140,10895140,6
2025,10,200,2,1,950,336,26030000,"61615852,96","61615852,96",22124400,22124400,6
2025,10,200,2,1,950,336,26030000,"1025120383,11","1025120383,11",362492300,362492300,6
2025,10,200,2,1,950,333,26030000,"63048655,92","63048655,92",22696600,22696600,6
2025,10,200,2,1,950,331,26030000,"34338454,92","34338454,92",11011300,11011300,6
2025,10,200,2,1,950,317,26030000,"142383612,82","142383612,82",52710800,52710800,6
2025,10,200,2,1,950,512,26030000,"43848309,48","43848309,48",16990500,16990500,6
2025,10,200,2,1,950,563,26030000,"62660523,77","62660523,77",22931200,22931200,6
2025,10,200,2,1,950,511,26030000,"43944974,18","43944974,18",16993700,16993700,6
2025,10,200,3,1,207,225,74031100,"25188609,38","25188609,38",2498930,2496932,6
2025,10,200,3,1,207,225,74031100,"7316510,26","7263499,17",742673,741725,6
2025,10,200,3,1,207,225,74031100,"5010521,46","5010521,46",500631,500233,6
2025,10,200,3,1,207,336,74031100,"834288,96","834288,96",84363,84283,6
2025,10,200,3,1,827,331,26030000,"31815791,28","31815791,28",10994200,10994200,6
2025,10,200,13,1,207,225,26131010,"1441984,42","1441984,42",40976,40000,6
2025,10,200,13,1,207,336,26131010,"6857974,66","6857974,66",204880,200000,6
2025,10,200,13,1,207,333,26131010,"22547185,98","22388772,97",676104,660000,6
2025,10,200,13,1,207,514,26139010,"6273858,52","6273858,52",256547,255261,6
2025,10,200,13,1,903,220,26131010,"1657338,09","1657338,09","49171,2",48000,6
2025,10,200,13,1,903,220,26131010,"6871867,71","6815508,95","213075,2",208000,6
2025,10,200,13,1,903,514,26139010,"14352400,24","14352400,24","577717,7","574868,5",6
2025,10,200,13,1,908,220,26131010,"3155831,23","3155831,23","98342,4",96000,6
2025,10,200,13,1,908,333,26131010,"6204374,8","5973791,83",204880,200000,6
2025,10,200,13,1,908,317,26131010,"1099068,22","1099068,22",40976,40000,6
2025,10,200,13,1,908,317,26131010,"10650613,86","10650613,86",389272,380000,6
2025,10,200,13,7,998,220,26131010,"3267611,12","3184370,09",96096,96000,6
2025,10,200,15,7,998,222,25280010,12320,12320,28084,28000,6
2025,10,200,20,7,998,224,28362020,14000,14000,50100,50000,6
2025,10,201,0,1,207,336,28369130,182,182,"187,46",182,6
2025,10,201,0,1,207,336,28369130,10,10,"10,3",10,6
2025,10,201,0,1,908,336,28369130,38,38,"39,14",38,6
2025,10,201,0,1,908,336,28369140,14,14,"14,42",14,6
2025,10,201,0,1,908,336,28369130,15,15,"15,45",15,6
2025,10,200,3,1,917,336,26030000,"56795594,29","56795594,29",21668190,21668190,6
2025,10,200,3,1,918,336,26030000,"65666508,83","65666508,83",20950910,20950910,6
2025,10,200,3,1,918,336,26011110,"33699606,64","33699606,64",394074000,394074000,6
2025,10,200,3,1,918,336,26011110,"30315284,91","30315284,91",353952000,353952000,6
2025,10,200,3,1,918,336,26030000,"47988662,37","47988662,37",20900000,20900000,6
2025,10,200,3,1,918,331,26030000,"71646509,1","71646509,1",22602810,22602810,6
2025,10,200,3,1,920,336,26011110,"39973023,9","39973023,9",412810000,412810000,6
2025,10,200,3,1,920,313,26011110,"13878411,11","13878411,11",171836000,171835009,6
2025,10,200,3,1,920,124,26011110,"17099575,68","17099575,68",176000000,176000000,6
2025,10,200,3,1,904,336,26030000,"25343103,58","25343103,58",9997550,9130281,6
2025,10,200,4,1,199,336,26030000,"29883567,12","29883567,12",10826730,10826730,6
2025,10,200,4,1,199,333,26030000,"56283791,98","56283791,98",22095050,22095050,6
2025,10,200,4,1,199,331,26030000,"54714233,15","54714233,15",21505310,21505310,6
2025,10,200,4,1,199,517,26030000,"30855161,38","30855161,38",11497290,11497290,6
2025,10,200,4,1,904,336,26030000,"27014252,19","27014252,19",10277540,10277540,6
2025,10,200,4,1,904,563,26030000,"34873778,1","34873778,1",11300340,11300340,6
2025,10,200,4,1,946,336,26011110,"17754000,73","17754000,73",204182000,204182000,6
2025,10,200,1,7,965,224,28342100,"189326,6","189326,6",221352,220800,6
2025,10,200,2,7,965,224,28342100,"24671,58","24671,58",27965,27300,6
2025,10,200,2,7,965,220,26131010,"805115,86","805115,86",24048,24000,6
2025,10,200,5,7,965,224,28012000,25464,25464,324,300,6
2025,10,200,5,7,965,223,28342100,"23263,88","23263,88","25910,85",25200,6
2025,10,200,13,7,965,224,28342100,760,760,"0,58","0,4",6
2025,10,200,13,7,965,224,28012000,442120,442120,5355,5000,6
2025,10,200,13,7,965,224,28342100,"27807,28","27807,28","3429,91","2638,39",6
2025,10,200,13,7,965,224,71069200,"80504,7","80504,7","403,15",370,6
2025,10,200,13,7,965,224,71069200,28786,28786,"103,6",100,6
2025,10,200,13,7,965,220,28012000,39648,39648,440,400,6
2025,10,200,1,1,905,225,28012000,"2438886,54","2438886,54",38006,36000,6
2025,10,200,1,1,905,317,28012000,1591920,1580796,22608,21600,6
2025,10,200,1,1,905,515,28012000,1506173,1506173,22819,21600,6
2025,10,200,2,1,905,317,28012000,3183840,3108672,"45164,2",43200,6
2025,10,200,2,1,905,504,28012000,2948000,2948000,41890,40000,6
2025,10,200,2,1,905,505,28012000,1591920,1591920,"22540,1",21600,6
2025,10,200,5,1,905,315,26030000,"890375,28","890375,28",532030,516444,6
2025,10,200,5,1,905,333,26030000,1400225,1400225,564803,564700,6
2025,10,200,5,1,948,336,26030000,"219678872,78","219678872,78",125939740,125939740,6
2025,10,200,5,1,948,336,26030000,"20871128,03","20871128,03",10607320,10607320,6
2025,10,200,5,1,948,336,26030000,"48405795,62","48405795,62",21188940,21188940,6
2025,10,200,13,1,905,317,26131010,"761397,13","761397,13","24609,6",24000,6
2025,10,200,1,1,906,225,28012000,"1192000,09","1192000,09",18884,18000,6
2025,10,200,1,1,906,317,28012000,"4196276,09","4196276,09",63986,61000,6
2025,10,200,1,1,906,515,28012000,1531720,1531720,22819,21600,6
2025,10,200,2,1,906,225,28012000,"5636851,82","5636851,82",81824,79200,6
2025,10,200,2,1,906,336,26030000,"8710726,85","8710726,85",5001470,5001470,6
2025,10,200,3,1,906,220,74031100,"18380948,4","19275585,02",1854157,1853312,6
2025,10,200,3,1,906,220,74031100,"1006420,45","1006420,45",100989,100946,6
2025,10,200,3,1,906,336,74031100,"4819662,38","4819662,38",500113,499903,6
2025,10,200,3,1,906,336,74031100,"1108581,78","1128479,12",114076,114019,6
2025,10,200,3,1,906,330,74031100,"3947144,8","3947144,8",400036,399871,6
2025,10,200,3,1,906,330,74031100,"1936856,71","1936856,71",200057,199972,6
2025,10,200,3,1,906,329,26030000,278357,278357,100490,100490,6
2025,10,200,3,1,906,504,74031100,"6872462,31","6872462,31",702096,701747,6
2025,10,200,4,1,906,216,26139010,"7617098,58","7617098,58",311929,307141,6
2025,10,200,4,1,906,336,26139010,"1761528,05","1761528,05","69134,3","68070,3",6
2025,10,200,4,1,906,336,74031100,"2899906,61","3018161,54",302689,302329,6
2025,10,200,4,1,906,336,26139010,"11757356,16","10965694,29","467742,7","460560,7",6
2025,10,200,4,1,906,333,26139010,"14802437,34","14802437,34","571696,3","562918,3",6
2025,10,200,4,1,906,330,26030000,"1050060,47","1050060,47",542140,542140,6
2025,10,200,4,1,906,319,26139010,"3642039,18","3642039,18","138600,3","136472,3",6
2025,10,200,4,1,906,515,26139010,"10515393,87","10515393,87",415563,409179,6
2025,10,200,5,1,906,225,74031100,"5898980,75","6105406,34",550226,549999,6
2025,10,200,5,1,906,225,74031100,"12605965,2","13309709,17",1199487,1198991,6
2025,10,200,5,1,906,220,74031100,"21776776,6","22156370,09",2100822,2099947,6
2025,10,200,5,1,906,220,74031100,"5939445,14","5931805,58",550161,549932,6
2025,10,200,5,1,906,220,74031100,"33939941,79","35131553,51",3251065,3249716,6
2025,10,200,5,1,906,336,74031100,"2485878,97","2424397,31",250585,250303,6
2025,10,200,5,1,906,315,26030000,"3234004,15","3234004,15",1753320,1705457,6
2025,10,200,5,1,906,336,26030000,"233785,89","233785,89",100010,100010,6
2025,10,200,5,1,906,336,26030000,"795470,22","795470,22",206730,206730,6
2025,10,200,5,1,906,336,26131010,"668340,94","668340,94",20508,20000,6
2025,10,200,5,1,906,336,26030000,"2172036,89","2172036,89",1100025,1067765,6
2025,10,200,5,1,906,336,74031100,"5244190,3","5037934,76",504727,504160,6
2025,10,200,5,1,906,331,26131010,"1903693,69","1903693,69",62130,60000,6
2025,10,200,5,1,906,331,26131010,"7059407,69","7059407,69",226194,220000,6
2025,10,200,5,1,906,331,26131010,"674949,18","682968,13",21114,20000,6
2025,10,200,5,1,906,331,26131010,"3385597,99","3385597,99",105570,100000,6
2025,10,200,5,1,906,504,26131010,"1919994,31","1919994,31",61524,60000,6
2025,10,200,13,1,906,202,28012000,149593,149593,1844,1700,6
2025,10,200,13,1,906,202,74031300,"1058099,44","1058099,44",99795,99795,6
2025,10,200,13,1,906,218,28012000,10130,10130,104,100,6
2025,10,200,13,1,906,336,74020011,"1042288,55","1042288,55",101424,101340,6
2025,10,200,13,1,906,336,74020019,"25190088,64","25190088,64",2510636,2509070,6
2025,10,200,13,1,906,336,74031100,"7762810,08","8076391,71",804527,803903,6
2025,10,200,13,1,906,336,26030000,"1223426,33","1223426,33",543030,543030,6
2025,10,200,13,1,906,336,26139010,"348876,57","348876,57",44467,44359,6
2025,10,200,13,1,906,510,26139010,"455579,65","455579,65",66563,66398,6
2025,10,200,13,1,906,333,26139010,150942,150942,15191,15157,6
2025,10,200,13,1,906,333,74020019,"17070077,88","17070077,88",1655904,1654920,6
2025,10,200,13,1,906,333,74031100,"3897106,13","4106188,62",402571,402259,6
2025,10,200,13,1,906,330,74031100,"1955804,95","2101787,97",198539,198385,6
2025,10,200,13,1,906,319,74031100,"5886084,71","6095053,88",603456,602988,6
2025,10,200,13,1,906,517,28417010,"170255,26","170255,26","5177,5",5000,6
2025,10,200,13,1,906,514,26139010,"3061122,84","3061122,84","144613,8",142649,6
2025,10,200,13,1,906,515,26131010,"2821451,49","2821451,49",88176,88000,6
2025,10,200,2,4,992,508,71081219,26364625,26364625,4754,"4456,94",6
2025,10,200,2,4,992,508,71081219,"55113681,46","55113681,46",12936,"12157,8",6
2025,10,200,3,4,992,226,71081219,"38485407,3","38437620,55","3158,14","2844,919",6
2025,10,200,3,4,992,508,71081219,"40243737,72","40243737,72","3687,16","3371,034",6
2025,10,200,3,4,992,317,71081219,"44039685,09","44039685,09",1817,"1597,358",6
2025,10,200,3,4,992,504,71081219,"470282,48","470282,48","8,2","5,0747",6
2025,10,200,3,4,992,508,71081219,"15304743,6","15304743,6","1461,67","1340,894",6
2025,10,200,3,4,992,508,71081219,"83240214,42","83240214,42",6201,"5401,422",6
2025,10,200,13,4,992,225,71069111,"6782408,87","6782408,87",5644,"5543,61",6
2025,10,200,13,4,992,225,71081211,"10836847,44","10836847,46",104,"100,157",6
2025,10,200,13,4,992,225,71081220,"3320112,93","3320112,93","46,12","42,524",6
2025,10,200,13,4,992,225,71081219,"3154585,81","3154585,81","110,33","97,77",6
2025,10,200,13,4,992,218,71069200,"58064,95","58064,95","161,93",155,6
2025,10,200,13,4,992,219,71069200,"10296,23","10296,23",18,16,6
2025,10,200,13,4,992,317,71081219,"10447499,32","10447499,32","572,1","525,031",6
2025,10,200,13,4,992,317,71081219,"8677783,66","8677783,66",461,"435,4068",6
2025,10,200,13,4,992,341,71081219,"115081,43","115081,43","1,04",1,6
2025,10,200,13,4,992,504,71081320,"391559,98","391559,98",6,"5,0444",6
2025,10,200,13,4,992,510,71069111,"2431598,97","2431598,97","2050,16","2002,442",6
2025,10,200,13,4,992,508,71081211,"7789917,19","7789917,19","65,98","63,165",6
2025,10,200,20,4,992,508,71069119,"151385,43","151385,43","31,14","24,371",6
2025,10,200,20,4,992,508,71081219,"117403,66","117403,66","23,86","18,902",6
2025,10,201,0,4,992,225,26030000,10,10,230,200,6
2025,10,201,0,11,992,225,26139010,2,2,2,2,6
2025,10,201,0,11,992,333,28369130,738,738,"100,3",82,6
2025,10,201,0,11,992,331,28369130,"4,8","4,8","7,26","4,8",6
2025,10,204,0,11,992,225,74032900,250,250,"0,5","0,5",6
2025,11,200,5,7,958,221,28012000,34112,34112,432,400,6
2025,11,200,15,1,901,225,25280010,"40139,24","40139,24",92120,90720,6
2025,11,200,15,1,901,236,25280010,8824,8824,20060,20000,6
2025,11,200,15,1,901,336,74031100,"3046541,91","3046541,91",302766,302526,6
2025,11,200,15,1,901,336,74031100,"1065602,22","1065602,22",100858,100778,6
2025,11,200,1,1,204,216,26030000,"27809082,55","27809082,55",16522100,16522100,6
2025,11,200,1,1,204,336,26030000,"202417379,13","202417379,13",101552300,101552300,6
2025,11,200,1,1,204,331,26030000,"20776587,94","20776587,94",10576200,10576200,6
2025,11,200,1,1,204,317,26030000,"20882074,73","20882074,73",11008200,11008200,6
2025,11,200,1,1,902,225,28342100,"24267,69","24267,69",25540,25000,6
2025,11,200,1,1,902,225,28342100,"22068,05","22068,05",25480,25000,6
2025,11,200,1,1,902,216,28012000,"2596706,71","2596706,71",37452,35600,6
2025,11,200,1,1,902,202,28342100,"128118,52","128118,52",153240,150000,6
2025,11,200,1,1,902,218,28342100,"420099,44","420099,44",510800,500000,6
2025,11,200,1,1,902,336,28012000,1573195,1573195,22819,21600,6
2025,11,200,1,1,902,336,28012000,9052147,9052147,136914,129600,6
2025,11,200,1,1,902,336,26139010,"2270799,18","2270799,18","349946,4","343538,4",6
2025,11,200,1,1,902,333,26139010,"895572,83","895572,83","39813,5","39165,5",6
2025,11,200,1,1,902,311,28342100,"20014,83","20014,83",24536,24000,6
2025,11,200,1,1,902,319,26139010,"891403,53","891403,53",37043,36953,6
2025,11,200,1,1,902,325,26139010,"163722,37","163722,37",18439,"18118,6",6
2025,11,200,1,1,902,504,28342100,"19735,28","19735,28",24480,24000,6
2025,11,200,1,1,902,505,28342100,80452,80452,98144,96000,6
2025,11,200,1,1,902,517,28342100,394960,394960,489700,480000,6
2025,11,200,1,1,902,517,28342100,"1259704,98","1259704,98",1567280,1536000,6
2025,11,200,1,1,902,517,28342100,196670,196670,244800,240000,6
2025,11,200,1,1,902,563,28342100,"81727,71","81727,71",101920,100000,6
2025,11,200,1,1,902,514,28342100,"77545,54","77545,54",97920,96000,6
2025,11,200,1,1,902,515,28342100,"58906,17","58906,17",73440,72000,6
2025,11,200,1,1,902,522,28012000,1530000,1530000,21254,20000,6
2025,11,200,1,1,902,127,28342100,77680,77680,98144,96000,6
2025,11,200,1,7,959,221,28342100,24500,24500,25540,25000,6
2025,11,200,1,7,998,224,28342100,"117276,45","117276,45",139761,137650,6
2025,11,200,1,7,998,224,28342100,"95273,71","95273,71",110192,108000,6
2025,11,200,2,1,902,336,28012000,1528453,1528453,22512,21600,6
2025,11,201,0,1,902,219,28342100,80,80,"100,4",100,6
2025,11,200,2,1,914,225,28342100,"1817237,09","1817237,09",1599602,1595000,6
2025,11,200,2,1,914,218,28342100,"1874757,65","1874757,65",2005000,2005000,6
2025,11,200,2,1,914,219,28342100,"4934105,8","4934105,8",5506200,5506200,6
2025,11,200,2,1,914,112,28342100,"2524209,38","2524209,38",3006200,3006200,6
2025,11,200,1,1,903,216,74031100,"6871302,43","6871302,43",702088,701098,6
2025,11,200,2,1,207,225,28369130,"221982,93","221982,93",20520,20000,6
2025,11,200,2,1,207,225,28369190,"4933826,69","4933826,69",439057,430800,6
2025,11,200,2,1,207,225,28012000,"1152958,96","1152958,96",16668,16200,6
2025,11,200,2,1,207,225,28252011,"554834,28","554834,28",46350,45000,6
2025,11,200,2,1,207,225,28012000,"1284932,15","1284932,15",18520,18000,6
2025,11,200,2,1,207,225,74031100,"126480850,67","126224143,36",11638292,11628730,6
2025,11,200,2,1,207,225,74031100,"20244408,11","20244408,11",1860556,1859076,6
2025,11,200,2,1,207,225,74031100,"19129718,92","19129718,92",1768739,1767217,6
2025,11,200,2,1,207,225,74031100,"99959845,28","99594723,74",9167292,9159729,6
2025,11,200,2,1,207,225,74031100,"4360545,8","4360545,8",402010,401690,6
2025,11,200,2,1,207,216,74031100,"990767,13","990767,13",100595,100555,6
2025,11,200,2,1,207,216,28012000,"1295543,56","1295543,56",19260,18000,6
2025,11,200,2,1,207,225,74031100,"67103155,94","67103155,94",6116713,6111639,6
2025,11,200,2,1,207,219,28252011,"62118,36","62118,36",4635,4500,6
2025,11,200,2,1,207,336,28369130,"38797507,52","38797507,52",3653280,3540000,6
2025,11,200,2,1,207,336,28012000,"13688455,22","13688455,22",199040,192000,6
2025,11,200,2,1,207,336,74031100,"103390997,73","105215172,03",9770881,9763573,6
2025,11,200,2,1,207,336,74031100,"5497463,9","5439118,65",502416,502064,6
2025,11,200,2,1,207,336,28369130,"34162140,21","34162140,21",4041357,3932388,6
2025,11,200,2,1,207,336,28369130,"2153948,8","2153948,8",206600,200000,6
