Nitrate_Resource,COMMTYPE,LONGITUD,COMBINACION_CRITICO,CRITICO_3,Iodine_Resource,ESTADO_DEPOSITO,Molybdenum_Reserve,OPERATOR_NAME,ECAP,DDLAT,Rare Earths_Resource,COMUNA,Potassium_Reserve,ANNCAP,Titanium_Resource,OWNER_NAME,CRITICO_1,NOMBRE_DEPOSITO,OrdFranj,PROVINCIA,OPERATOR,FACTYPE,STATUS,OWNER,COUNTRY,ADM1,LOCACC,ELEVACION,LATITUD,YEAR,OTROS_NOMBRES,Lithium_Reserve,LOCDESC,PRIMARY_COMMODITY,DDLONG,Manganese_Resource,MIN_PROD,Copper_Reserve,SOURCEID,FACILITY_TYPE,OrdReg,ISO_CC,ID,MULTI_PROD,FACID_NUM,Iron_Reserve,REGION,Cobalt_Resource,Iron_Resource,FACILITY_NAME,UNITS,COMMODITY,Potassium_Resource,MODELO_DEPOSITO,Silver_Reserve,Zinc_Resource,MULTI_COMM,FACID,Gold_Resource,Boron_Resource,VALOR_DATO,ID_SIA_YACIMIENTO,ID_ATLAS_FAENA,Copper_Resource,Molybdenum_Resource,Lithium_Resource,Iodine_Reserve,SISTEMA_MINERAL,Boron_Reserve,SOURCE,COMB_CRIT_COD,ALL_COMMODITIES_RAW,FRANJA_METALOGENICA,Gold_Reserve,OTROS_CRITICOS,COMBOCAP,ROWID,OBJECTID,GRUPO_MODELO,CRITICO_2,LOCNAME,Nitrate_Reserve,Zinc_Reserve,REFERENCIA,CAPACITY_UNITS,Silver_Resource,COMMENTS,CRITICO_4,CAPACITY,N_COMMODITIES,COMMODITY_LIST_STR,COCHILCO_CU_2024_KMT,COCHILCO_COMPANY,COCHILCO_MO_2024_MT,COCHILCO_AU_2024_KG,COCHILCO_AG_2024_KG,COCHILCO_FE_2024_KMT,COCHILCO_ZN_2024_MT,COCHILCO_PB_2024_MT,COCHILCO_LICO3_2024_MT,COCHILCO_LIOH_2024_MT,COCHILCO_LISO4_2024_MT,COCHILCO_IO_2024_MT,COCHILCO_NO3_2024_MT,COCHILCO_ULEXITE_2024_MT,COCHILCO_BORICACID_2024_MT,COCHILCO_KCL_2024_MT,COCHILCO_SALT_2024_MT,COCHILCO_CUSO4_2024_MT,COCHILCO_LIMESTONE_2024_MT,COCHILCO_GYPSUM_2024_MT,COCHILCO_PUMICITE_2024_MT,COCHILCO_QUARTZ_2024_MT,COCHILCO_SILICASAND_2024_MT,COCHILCO_BAUXCLAY_2024_MT,COCHILCO_KAOLIN_2024_MT,COCHILCO_BENTONITE_2024_MT,COCHILCO_DIATOMITE_2024_MT,COCHILCO_DOLOMITE_2024_MT,COCHILCO_TALC_2024_MT,COCHILCO_PERLITE_2024_MT,COCHILCO_PEAT_2024_MT,COCHILCO_PHOSPHATE_2024_MT,COCHILCO_COQUINA_2024_MT,COCHILCO_WHITITE_2024_MT,COCHILCO_ZEOLITE_2024_MT,USD_VALUE_CU,USD_VALUE_MO,USD_VALUE_AU,USD_VALUE_AG,USD_VALUE_FE,USD_VALUE_ZN,USD_VALUE_PB,USD_VALUE_LICO3,USD_VALUE_LIOH,USD_VALUE_LISO4,USD_VALUE_IO,USD_VALUE_NO3,USD_VALUE_ULEXITE,USD_VALUE_BORICACID,USD_VALUE_KCL,USD_VALUE_SALT,USD_VALUE_CUSO4,USD_VALUE_LIMESTONE,USD_VALUE_COQUINA,USD_VALUE_WHITECACO3,USD_VALUE_GYPSUM,USD_VALUE_PUMICITE,USD_VALUE_QUARTZ,USD_VALUE_SILICASAND,USD_VALUE_BAUXCLAY,USD_VALUE_KAOLIN,USD_VALUE_BENTONITE,USD_VALUE_DIATOMITE,USD_VALUE_DOLOMITE,USD_VALUE_TALC,USD_VALUE_PERLITE,USD_VALUE_PEAT,USD_VALUE_PHOSPHATE,USD_VALUE_ZEOLITE,USD_VALUE_TOTAL,CHAIN_STAGE
,,-69.29399999999998,Oro-Plata-Cobre,Cobre,,Prospecto/Proyecto,,,,,,Tierra Amarilla,,,,,Oro,Caspiche,9.0,Copiapó,,,Prospect/Project,,,,,,-27.68999999999994,,Norte Abierto,,,Gold,,,,,,Prospect/Project,4.0,,31.0,,,,Atacama,,,Caspiche,,,,Pórfido de Au,,,,,389.5755,,Actualizado,991,,1409800.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17, MIN_18",Oro-Plata-Cobre,Mioceno,,,,,31.0,Pórfidos,Plata,,,,https://www.sedarplus.ca/landingpage/,,932.2955,,,,3,"Gold, Silver, Copper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.96499999999997,Cobre,,,Prospecto/Proyecto,,,,,,Taltal,,,,,Cobre,Casualidad,5.0,Antofagasta,,,Prospect/Project,,,,,,-25.74599999999998,,Corea,,,Copper,,,,,,Prospect/Project,3.0,,32.0,,,,Antofagasta,,,Casualidad,,,,IOCG,,,,,,,Histórico,2703,,1500000.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,32.0,IOCG,,,,,https://repositorio.sernageomin.cl/items/5eb51a48-20a0-4dab-ba29-e86c55d1fed2,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-71.44476999999995,Oro,,,Mina paralizada,,,,,,Los Vilos,,,,,Oro,Casuto,12.0,Choapa,,,Idle,,,,,,-31.787399999999938,,,,,Gold,,,,,,Mine (idle),5.0,,33.0,,,,Coquimbo,,,Casuto,,,,Placer,,,,,,,Sin información,4853,,,,,,Sedimentario de placer,,Sernageomin_2025,MIN_17,Oro,Mioceno-Holoceno,,,,,33.0,Placer,,,,,,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-70.95699999999994,Cobre,,,Mina en producción,,,,,,Catemu,,,,,Cobre,Catemu,5.0,San Felipe de Aconcagua,,,Active,,,,,,-32.72399999999993,,"Planta Catemu, Uva, El Seco, Uva Este",,,Copper,,,,,,Mine (active),6.0,,34.0,,,,Valparaíso,,,Catemu,,,,Estratoligado,,,,,,,Actualizado,,,59110.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,34.0,Estratoligado,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.07599999999996,Cobre-Molibdeno-Oro-Renio,Oro,,Mina en producción,312078.0,Antofagasta plc,,,,Sierra Gorda,,,,"Antofagasta plc, 70%, and Marubeni Corp., 30%",Cobre,Centinela,8.0,Antofagasta,,,Active,,,,,,-22.987999999999943,,,,,Copper,,,,10468530.0,,Mine (active),3.0,,35.0,,,,Antofagasta,,,Centinela,,,,Pórfido de Cu-Mo,,,,,542.212,,Actualizado,2273. 2886. 2887.7216,,18148900.0,591504.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04, MIN_17",Cobre-Molibdeno-Oro-Renio,Eoceno-Oligoceno,336.084,,,,35.0,Pórfidos,Molibdeno,,,,https://www.aminerals.cl/docs/default-source/archivo/reportes/annual-report-2024.pdf?sfvrsn=3a957ff4_4,,,,Renio,,4,"Copper, Molybdenum, Gold, Rhenium",121.837534678288,Centinela (Súlfuros),2407.6,11980.85388795729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114419902.7075403,113046442.59937598,917505075.5767332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2144971420.8836493,extraction
,,-71.96999999999997,Oro-Plata,,,Mina en producción,,Compañía Minera Cerro Bayo Ltda. ,,,,Chile Chico,,,,"Mandalay Resources Corp., 100%",Oro,Cerro Bayo,5.0,General Carrera,,,Active,,,,,,-46.509999999999934,,Fachinal,,,Gold,,,,,,Mine (active),15.0,,36.0,,,,Aysén del General Carlos Ibáñez del Campo,,,Cerro Bayo,,,,Epitermal de metales preciosos,462.172,,,,7.319321,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Oro-Plata,Cretácico Inferior,4.39776,,,,36.0,Epitermales,Plata,,,,https://www.sernageomin.cl/planes-de-cierre/,,660.676,,,,2,"Gold, Silver",,,,11.595052247219922,1860.0303033405341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887960.022540224,1686387.0207243755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2574347.0432645995,extraction
,,-71.07799999999997,Titanio,,,Prospecto/Proyecto,,,,,,Vallenar,,,2868770.0,,Titanio,Cerro Blanco,5.0,Huasco,,,Prospect/Project,,,,,,-28.678999999999977,,,,,Titanium,,,,,,Prospect/Project,4.0,,37.0,,,,Atacama,,,Cerro Blanco,,,,Ti asociado a rocas ígneas,,,,,,,Actualizado,,,,,,,Magmático,,Sernageomin_2025,MIN_07,Titanio,Cretácico Inferior,,,,,37.0,Ti asociado a rocas ígneas,,,,,https://www.prnewswire.com/news-releases/white-mountain-announces-updated-ni-43-101-geological-report-and-mineral-resource-estimate-for-the-cerro-blanco-project-214113691.html,,,,,,1,Titanium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.18499999999995,Tierras raras,,,Prospecto/Proyecto,,,,,,Diego de Almagro,,,,,Tierras raras,Cerro Carmen,5.0,Chañaral,,,Prospect/Project,,,,,,-26.361999999999966,,,,,Rare Earths,,,,,,Prospect/Project,4.0,,38.0,,,,Atacama,,,Cerro Carmen,,,,Skarn,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_05,Tierras raras,Cretácico Inferior,,,,,38.0,Skarn,,,,,,,,,,,1,Rare Earths,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.27899999999994,Oro-Plata-Cobre,Cobre,,Prospecto/Proyecto,,,,,,Tierra Amarilla,,,,,Oro,Cerro Casale,9.0,Copiapó,,,Prospect/Project,,,,,,-27.793999999999983,,"Aldebaran, Norte Abierto",,,Gold,,,,1317360.0,,Prospect/Project,4.0,,39.0,,,,Atacama,,,Cerro Casale,,,,Pórfido de Au,910.176,,,,146.8436,,Actualizado,998,,704552.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17, MIN_18",Oro-Plata-Cobre,Mioceno,359.28,,,,39.0,Pórfidos,Plata,,,,https://www.sedarplus.ca/landingpage/,,416.351,,,,3,"Gold, Silver, Copper",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.26499999999999,Cobre,,,Mina paralizada,,Compañía Minera Cerro Colorado ,,,,Pozo Almonte,,,,"BHP Billiton plc, 100%",Cobre,Cerro Colorado,7.0,Tamarugal,,,Idle,,,,,,-20.043999999999983,,,,,Copper,,,,,,Mine (idle),2.0,,40.0,,,,Tarapacá,,,Cerro Colorado,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,2162,,9146200.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Paleoceno-Eoceno,,,,,40.0,Pórfidos,,,,,https://www.bhp.com/-/media/documents/investors/annual-reports/2024/240827_bhpannualreport2024.pdf,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-70.41666699999996,Hierro,,,Mina paralizada,,,,,,Copiapó,,,,,Hierro,Cerro Imán,5.0,Copiapó,,,Idle,,,,,,-27.26499999999993,,,,,Iron,,,,,,Mine (idle),4.0,,41.0,,,,Atacama,,,Cerro Imán,,,,IOA,,,,,,,Sin información,M777,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_15,Hierro,Cretácico Inferior,,,,,41.0,IOA,,,,,,,,,,,1,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-70.85699999999997,Cobre-Plata,,,Mina en producción,,,,,,Cabildo,,,,,Cobre,Cerro Negro,6.0,Petorca,,,Active,,,,,,-32.577999999999975,,,,,Copper,,,,,,Mine (active),6.0,,42.0,,,,Valparaíso,,,Cerro Negro,,,,Estratoligado,,,,,,,Actualizado,4695,,234330.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_18",Cobre-Plata,Cretácico Superior,,,,,42.0,Estratoligado,Plata,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,2,"Copper, Silver",4.182,Cerro Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38251791.9902844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38251791.9902844,extraction
,,-70.34305599999993,Hierro,,,Mina en producción,,,,,,Copiapó,,,,,Hierro,Cerro Negro Norte,5.0,Copiapó,,,Active,,,,,,-27.10833299999996,,,,,Iron,,,,,,Mine (active),4.0,,43.0,,,127710000.0,Atacama,,186809800.0,Cerro Negro Norte,,,,IOA,,,,,,,Actualizado,M-732,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_15,Hierro,Cretácico Inferior,,,,,43.0,IOA,,,,,https://www.cmp.cl/wp-content/uploads/2024/08/memoria-espanol28.08_compressed.pdf,,,,,,1,Iron,,,,,,1898.209341390216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208803027.55292377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208803027.55292377,extraction
,,-69.33932999999996,Plata-Oro,,,Prospecto/Proyecto,,,,,,Pozo Almonte,,,,,Plata,Challacollo,6.0,Tamarugal,,,Prospect/Project,,,,,,-20.89539999999994,,,,,Silver,,,,,,Prospect/Project,2.0,,44.0,,,,Tarapacá,,,Challacollo,,,,Epitermal de baja sulfuración,,,,,2.26931,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Plata-Oro,Cretácico Superior,,,,,44.0,Epitermales,Oro,,,,https://aftermathsilver.com/projects/cachinal/overview/,,1443.172,,,,2,"Silver, Gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.41888899999998,Plata,,,Mina paralizada,,,,,,Copiapó,,,,,Plata,Chañarcillo,6.0,Copiapó,,,Idle,,,,,,-27.81388899999996,,,,,Silver,,,,,,Mine (idle),4.0,,45.0,,,,Atacama,,,Chañarcillo,,,,Mesotermal,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_18,Plata,Cretácico Superior,,,,,45.0,Mesotermal,,,,,,,,,,,1,Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-69.13599999999997,Cobre,,,Prospecto/Proyecto,,,,,,Antofagasta,,,,,Cobre,Chimborazo,8.0,Antofagasta,,,Prospect/Project,,,,,,-24.147999999999968,,,,,Copper,,,,,,Prospect/Project,3.0,,46.0,,,,Antofagasta,,,Chimborazo,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,3084,,1161000.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Eoceno-Oligoceno,,,,,46.0,Pórfidos,,,,,https://www.bhp.com/-/media/documents/investors/annual-reports/2024/240827_bhpannualreport2024.pdf,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-69.91999999999996,Nitrato-Yodo,,,Mina paralizada,,,,,,Huara,,,,,Nitrato,Chiquinquira,11.0,Tamarugal,,,Idle,,,,,,-19.749999999999943,,,,,Nitrate,,,,,,Mine (idle),2.0,,47.0,,,,Tarapacá,,,Chiquinquira,,,,Campo de nitrato-yodo,,,,,,,Sin información,,,,,,,Sedimentario-Atmosférico,,Sernageomin_2025,"MIN_14, MIN_16",Nitrato-Yodo,Mioceno-Pleistoceno,,,,,47.0,Campo de nitrato-yodo,Yodo,,,,,,,,,,2,"Nitrate, Iodine",,,,,,,,,,,,1415.25,5945.200000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108534814.875,7479061.600000001,,,,,,,,,,,,,,,,,,,,,,,116013876.475,extraction_idle
,,-69.25799999999998,Oro-Plata,,,Mina paralizada,,,,,,Putre,,,,,Oro,Choquelimpie,9.0,Parinacota,,,Idle,,,,,,-18.30899999999997,,,,,Gold,,,,,,Mine (idle),1.0,,48.0,,,,Arica y Parinacota,,,Choquelimpie,,,,Epitermal de alta sulfuración,,,,,24.53,,Histórico,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Oro-Plata,Mioceno,,,,,48.0,Epitermales,Plata,,,,http://www.andeangeology.cl/index.php/revista1/article/view/V48n1-3294,,,,,,2,"Gold, Silver",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-68.89499999999998,Cobre-Molibdeno-Renio,Renio,,Mina en producción,,Corporación Nacional del Cobre (CODELCO),,,,Calama,,,,"Government, 100%",Cobre,Chuquicamata,8.0,El Loa,,,Active,,,,,,-22.299999999999955,,,,,Copper,,,,7692300.0,,Mine (active),3.0,,49.0,,,,Antofagasta,,,Chuquicamata,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,2763,,61713600.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04",Cobre-Molibdeno-Renio,Eoceno-Oligoceno,,,,,49.0,Pórfidos,Molibdeno,,,,https://www.codelco.com/prontus_codelco/site/docs/20250329/20250329202724/codelco_memoria_anual_2024.pdf,,,,,,3,"Copper, Molybdenum, Rhenium",289.013,División Chuquicamata,4067.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2643535427.6633344,190995711.70058718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834531139.3639216,extraction
,,-69.30499999999995,Cobre-Cinc-Plata-Oro,Plata,,Prospecto/Proyecto,,,,,,Taltal,,,,,Cobre,Ciclón-Exploradora,8.0,Antofagasta,,,Prospect/Project,,,,,,-25.84299999999996,,,,,Copper,,,,,,Prospect/Project,3.0,,50.0,,,,Antofagasta,,,Ciclón-Exploradora,,,,Epitermal de sulfuración intermedia,,255530.0,,,2.222,,Actualizado,,,103020.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_12, MIN_17, MIN_18",Cobre-Cinc-Plata-Oro,Eoceno-Oligoceno,,,,,50.0,Epitermales,Cinc,,,,https://www.minmineria.cl/pdac/doctos_descarga/InvestChile_Portafolio_Mineria_ESP.pdf,,616.1,,Oro,,4,"Copper, Zinc, Silver, Gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-71.21299999999997,Cobre,,,Mina en producción,,,,,,Ovalle,,,,,Cobre,Cinabrio,5.0,Limarí,,,Active,,,,,,-30.71999999999997,,,,,Copper,,,,41949.47,,Mine (active),5.0,,51.0,,,,Coquimbo,,,Cinabrio,,,,Estratoligado,,,,,,,Actualizado,5626,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_18",Cobre,Cretácico Inferior,,Plata,,,51.0,Estratoligado,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.70299999999997,Cobre-Molibdeno-Renio,Renio,,Mina en producción,862809.0,Compañía Minera Doña Inés de Collahuasi SCM ,,,,Pica,,,,"Anglo American plc, 44%; Glencore plc, 44%; companies led by Mitsui & Co. Ltd., 12%",Cobre,Collahuasi,8.0,Tamarugal,,,Active,,,,,,-20.972999999999956,,Doña Inés de Collahuasi,,,Copper,,,,32791190.0,,Mine (active),2.0,,52.0,,,,Tarapacá,,,Collahuasi,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,2287,,48367870.0,1113394.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04",Cobre-Molibdeno-Renio,Eoceno-Oligoceno,,,,,52.0,Pórfidos,Molibdeno,,,,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2024/anglo-american-ore-reserves-and-mineral-resources-report-2024.pdf,,,,,,3,"Copper, Molybdenum, Rhenium",558.610520860545,Collahuasi,2054.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5109481933.89335,96466986.34341998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5205948920.23677,extraction
,,-71.14899999999994,Oro,,,Mina en producción,,,,,,Quilpué,,,,,Oro,Colliguay,5.0,Marga Marga,,,Active,,,,,,-33.190999999999974,,,,,Gold,,,,,,Mine (active),6.0,,53.0,,,,Valparaíso,,,Colliguay,,,,Pórfido de Au,,,,,,,Sin información,7205,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_17,Oro,Cretácico Inferior,,,,,53.0,Pórfidos,,,,,,,,,,,1,Gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-68.89399999999995,Cobre-Molibdeno,,,Prospecto/Proyecto,,,,,,Pica,,,,,Cobre,Copaquire,8.0,Tamarugal,,,Prospect/Project,,,,,,-20.91599999999994,,"Cerro Moly, Huatacondo, Marta, Sulfato, Sulphato",,,Copper,,,,,,Prospect/Project,2.0,,54.0,,,,Tarapacá,,,Copaquire,,,,Pórfido de Cu-Mo,,,,,,,Histórico,2275,,60000.0,45000.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04",Cobre-Molibdeno,Eoceno-Oligoceno,,Renio,,,54.0,Pórfidos,Molibdeno,,,,https://repositorio.sernageomin.cl/items/a8faf057-5764-4d2d-a6eb-5c9c152fbe50/full,,,,,,2,"Copper, Molybdenum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.85199999999998,Manganeso,,,Mina paralizada,,,,,,Freirina,,,,,Manganeso,Coquimbana,5.0,Huasco,,,Idle,,,,,,-28.369999999999948,,,,,Manganese,,,,,,Mine (idle),4.0,,55.0,,,,Atacama,,,Coquimbana,,,,Estratoligado,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_06,Manganeso,Cretácico Inferior,,,,,55.0,Estratoligado,,,,,,,,,,,1,Manganese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-70.80499999999995,Cobre-Oro-Plata-Molibdeno,Plata,,Prospecto/Proyecto,48694.0,,,,,Vallenar,,,,,Cobre,Costa Fuego,5.0,Huasco,,,Prospect/Project,,,,,,-28.714999999999975,,"Productora, Cortadera, San Antonio, El Fuego, Alice",,,Copper,,,,1857400.0,,Prospect/Project,4.0,,56.0,,,,Atacama,,,Costa Fuego,,,,Pórfido de Cu,245.98,,,,91.98,,Actualizado,1676,,3460100.0,80213.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04, MIN_17, MIN_18",Cobre-Oro-Plata-Molibdeno,Cretácico Inferior,50.2,Renio,,,56.0,Pórfidos,Oro,,,,https://es.hotchili.net.au/UploadImages/announcements/2881436-663.pdf,,472.08,,Molibdeno,,4,"Copper, Gold, Silver, Molybdenum",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-71.04173899999995,Hierro,,,Mina paralizada,,Compañía Minera del Pacífico S.A. (CMP),,,,Freirina,,,,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",Hierro,Cristales,5.0,Huasco,,,Idle,,,,,,-29.15095999999994,,,,,Iron,,,,,,Mine (idle),4.0,,57.0,,,,Atacama,,48872000.0,Cristales,,,,IOA,,,,,,,Actualizado,M-981,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_15,Hierro,Cretácico Inferior,,,,,57.0,IOA,,,,,https://www.cmp.cl/wp-content/uploads/2024/08/memoria-espanol28.08_compressed.pdf,,,,,,1,Iron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-70.16299999999995,Cobre-Oro,,,Prospecto/Proyecto,,,,,,Diego de Almagro,,,,,Cobre,Diego de Almagro,5.0,Chañaral,,,Prospect/Project,,,,,,-26.375999999999976,,,,,Copper,,,,,,Prospect/Project,4.0,,58.0,,,,Atacama,,,Diego de Almagro,,,,IOCG,,,,,3.58,,Histórico,,,465400.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17",Cobre-Oro,Cretácico Inferior,,,,,58.0,IOCG,Oro,,,,https://app.ingemmet.gob.pe/biblioteca/pdf/CPG14-162.pdf,,,,,,2,"Copper, Gold",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction
,,-70.52999999999997,Cobre-Cobalto,,,Mina paralizada,,,,,,Caldera,,,,,Cobre,Distrito Algarrobo-El Roble,5.0,Copiapó,,,Idle,,,,,,-27.029999999999973,,,,,Copper,,,,,,Mine (idle),4.0,,59.0,,,,Atacama,,,Distrito Algarrobo-El Roble,,,,IOCG,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_08",Cobre-Cobalto,Cretácico Inferior,,,,,59.0,IOCG,Cobalto,,,,,,,,,,2,"Copper, Cobalt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
,,-70.91399999999999,Cobre-Plata-Manganeso,Manganeso,,Mina paralizada,,,,,,La Serena,,,,,Cobre,Distrito Arqueros,5.0,Elqui,,,Idle,,,,,,-29.786999999999978,,,,,Copper,,,,,,Mine (idle),5.0,,60.0,,,,Coquimbo,,,Distrito Arqueros,,,,Estratoligado,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_06, MIN_18",Cobre-Plata-Manganeso,Cretácico Inferior,,,,,60.0,Estratoligado,Plata,,,,,,,,,,3,"Copper, Silver, Manganese",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,extraction_idle
